db_id_a	db_id_b	name_a	name_b	name_yi_a	name_yi_b	org_type_a	org_type_b	matched_fields	score	signal	type_match	linked_a	linked_b	suggested_action	suggested_keep	suggested_drop	reviewer_decision	reviewer_notes
234	981	Edelhofer Troupe	שטומאַכערס טרופּע	עדעלהאָפערס טרופּע	שטומאַכערס טרופּע		traveling company	עדעלהאָפערס טרופּע ~ שטומאַכערס טרופּע	0.625	phonetic_full	N		ORG-C04714	REVIEW	981	234		
240	1349	Esther Vaksman Troupe	טרופּע גאָלדפאַדען-טאַנצמאַן		טרופּע גאָלדפאַדען-טאַנצמאַן	Traveling Company	traveling company	<surname>וואקסמאן ~ <surname>טאנצמאן	0.625	surname_phonetic	Y		ORG-C04993	REVIEW	1349	240		
240	756	Esther Vaksman Troupe	לאַנצמאַןס טרוּפּע		לאַנצמאַןס טרוּפּע	Traveling Company	traveling company	<surname>וואקסמאן ~ <surname>לאנצמאן	0.625	surname_phonetic	Y		ORG-C04220	REVIEW	756	240		
241	1349	Fanny Vaksman Troupe	טרופּע גאָלדפאַדען-טאַנצמאַן		טרופּע גאָלדפאַדען-טאַנצמאַן	Traveling Company	traveling company	<surname>וואקסמאן ~ <surname>טאנצמאן	0.625	surname_phonetic	Y		ORG-C04993	REVIEW	1349	241		
241	756	Fanny Vaksman Troupe	לאַנצמאַןס טרוּפּע		לאַנצמאַןס טרוּפּע	Traveling Company	traveling company	<surname>וואקסמאן ~ <surname>לאנצמאן	0.625	surname_phonetic	Y		ORG-C04220	REVIEW	756	241		
242	327	Feldman Troupe	M.D. Waxman Troupe			Traveling Company	Traveling Company	Feldman Troupe ~ M.D. Waxman Troupe	0.625	phonetic_full	Y	ORG-C00031		REVIEW	242	327		
250	541	Fraye Yidishe Folks-Bine	ווילנער יידישן פֿאָלקס-טעאַטער				Theatre	<surname>יידישע פאלק בינע ~ <surname>יידישן פאלק	0.625	surname_phonetic	N		ORG-C02004 | ORG-C00840_Q01 | ORG-C02338_Q01 | ORG-C00096_Q04	REVIEW	541	250		
250	565	Fraye Yidishe Folks-Bine	לאָנדאָנער יידישן פֿאָלקס-טעאַטער					<surname>יידישע פאלק בינע ~ <surname>יידישן פאלק	0.625	surname_phonetic	Y		ORG-C01362	REVIEW	565	250		
252	393	Garden Theatre	Standard Theatre	גאַרדען טעאַטער		Theatre	Theatre	Garden Theatre ~ Standard Theatre	0.625	phonetic_full	Y			REVIEW	252	393		
254	376	Genfer Troupe	Sam Adler Troupe	גענפערס טרופּע	סעם אַדלערס טרופּע			גענפערס טרופּע ~ סעם אַדלערס טרופּע	0.625	phonetic_full	Y			REVIEW	254	376		
254	803	Genfer Troupe	י. קעסלערס טרופּע	גענפערס טרופּע	י. קעסלערס טרופּע		traveling company	גענפערס טרופּע ~ י. קעסלערס טרופּע	0.625	phonetic_full	N		ORG-C04102	REVIEW	803	254		
257	119	Gimpel Theatre	Oriental Theatre	גימפּעלס טרופּע			Theatre	Gimpel Theatre ~ Oriental Theatre	0.625	phonetic_full	N	ORG-C02767 | ORG-C00607 | ORG-C02712 | ORG-C03049 | ORG-C06975 | ORG-C02172 | ORG-C01779_Q01 | ORG-C02664 | ORG-C03104 | ORG-C00862 | ORG-C02625 | ORG-C03884 | ORG-C02611 | ORG-C02653 | ORG-C00850 | ORG-C01275_Q02 | ORG-C04932 | ORG-C06446 | ORG-C06883 | ORG-C01795 | ORG-C03671		REVIEW	257	119		
258	327	Gleichman Troupe	M.D. Waxman Troupe			Traveling Company	Traveling Company	Gleichman Troupe ~ M.D. Waxman Troupe	0.625	phonetic_full	Y			REVIEW	258	327		
258	429	Gleichman Troupe	Vaksman Troupe			Traveling Company	Traveling Company	Gleichman Troupe ~ Vaksman Troupe	0.625	phonetic_full	Y		ORG-C01604	REVIEW	429	258		
263	421	Groyse Teater	Treitler Troupe	גרויסע טעאַטער	טרייטלערס טרופּע			<surname>teater ~ <surname>treitler	0.625	surname_phonetic	Y			REVIEW	263	421		
270	602	HaTsfira	השומר הצעיר					<surname>האצפירא ~ <surname>הצעיר	0.625	surname_phonetic	Y		ORG-C00831	REVIEW	602	270		
270	696	HaTsfira	Hashomer Hatzair (Vilnius)		השומר הצעיר		Jewish political bodies	<surname>hatsfira ~ <surname>hatzair	0.625	surname_phonetic	N			REVIEW	270	696		
270	697	HaTsfira	Hashomer Hatzair (Toronto)		השומר הצעיר		Jewish political bodies	<surname>hatsfira ~ <surname>hatzair	0.625	surname_phonetic	N			REVIEW	270	697		
270	698	HaTsfira	Hashomer Hatzair (Chełm)		השומר הצעיר		Jewish political bodies	<surname>hatsfira ~ <surname>hatzair	0.625	surname_phonetic	N			REVIEW	270	698		
279	773	Hirshbein Troupe	בורשטייןס טרופּע		בורשטייןס טרופּע	Traveling Company	traveling company	<surname>הירשביין ~ <surname>בורשטיין	0.625	surname_phonetic	Y		ORG-C04282	REVIEW	773	279		
283	968	Hurwitz Troupe	טרופּעס פֿון קרויזע-גורעוויטש	טרופּע פֿון הורוויץ	טרופּעס פֿון קרויזע-גורעוויטש	Traveling Company	traveling company	<surname>הורוויץ ~ <surname>גורעוויטש	0.625	surname_phonetic	Y		ORG-C05301	REVIEW	968	283		
287	1390	Itzik Mendl Bergman Troupe	טרופּע פֿון טיטעלמאַן און אָדאָלף בערמאַן	איציק מענדל בערמאָןס טרופּע	טרופּע פֿון טיטעלמאַן און אָדאָלף בערמאַן		traveling company	<surname>מענדל בערמאן ~ <surname>און אדאלף בערמאן	0.625	surname_phonetic	N		ORG-C06208	REVIEW	1390	287		
288	1003	Jacob Gertner Troupe	גערמאָנען		גערמאָנען	Traveling Company	traveling company	<surname>gertner ~ <surname>גערמאנען	0.625	surname_phonetic	Y		ORG-C06352	REVIEW	1003	288		
294	1029	Julius Nathanson Troupe	פֿאַמיליע נאַטאַן		פֿאַמיליע נאַטאַן	Traveling Company	traveling company	<surname>נאטאנסאן ~ <surname>נאטאן	0.625	surname_phonetic	Y	ORG-C00678	ORG-C03115	REVIEW	294	1029		
296	421	Kamer-teater	Treitler Troupe	קאַמער-טעאַטער	טרייטלערס טרופּע			<surname>teater ~ <surname>treitler	0.625	surname_phonetic	Y			REVIEW	296	421		
297	834	Kaminska Troupe	טרופּע פֿון קאָכאַנסקי		טרופּע פֿון קאָכאַנסקי	Traveling Company	traveling company	<surname>קאמינסקא ~ <surname>קאכאנסקי	0.625	surname_phonetic	Y	ORG-C06877	ORG-C02759	REVIEW	297	834		
304	375	Krause-Spivakovski Troupe	Sam Adler and Spivakovski Troupe			Traveling Company	Traveling Company	Krause-Spivakovski Troupe ~ Sam Adler and Spivakovski Troupe	0.625	phonetic_full	Y			REVIEW	304	375		
308	357	Lawndale Theatre	People's Theater London			Theatre	Theatre	<surname>לאוונדאלע ~ <surname>לאנדאן	0.625	surname_phonetic	Y			REVIEW	308	357		
322	1149	Literarishe Trupe (Literary Troupe)		ליטעראַרישע טרופּע	יידיש-ליטעראַרישן קרייז		Theatre-Related Society/ Union	<surname>ליטערארישע ~ <surname>ליטערארישן קרייז	0.625	surname_phonetic	N	ORG-C01922	ORG-C02253	REVIEW	322	1149		
325	1006	Littman Troupe	טרופּע קאָניעווסקי-ברייטמאָן	ליטמאַנס טרופּע	טרופּע קאָניעווסקי-ברייטמאָן		traveling company	<surname>ליטמאנ ~ <surname>ברייטמאן	0.625	surname_phonetic	N		ORG-C04430	REVIEW	1006	325		
325	318	Littman Troupe	Lieberman Theatre	ליטמאַנס טרופּע			Theatre	<surname>ליטמאנ ~ <surname>ליבערמאן	0.625	surname_phonetic	N			REVIEW	318	325		
325	327	Littman Troupe	M.D. Waxman Troupe	ליטמאַנס טרופּע			Traveling Company	Littman Troupe ~ M.D. Waxman Troupe	0.625	phonetic_full	N			REVIEW	325	327		
325	457	Littman Troupe	Zayderman Troupe	ליטמאַנס טרופּע			Traveling Company	Littman Troupe ~ Zayderman Troupe	0.625	phonetic_full	N			REVIEW	325	457		
325	756	Littman Troupe	לאַנצמאַןס טרוּפּע	ליטמאַנס טרופּע	לאַנצמאַןס טרוּפּע		traveling company	<surname>ליטמאנ ~ <surname>לאנצמאן	0.625	surname_phonetic	N		ORG-C04220	REVIEW	756	325		
325	820	Littman Troupe	טרופּע פֿון בלייכמאַן	ליטמאַנס טרופּע	טרופּע פֿון בלייכמאַן		traveling company	<surname>ליטמאנ ~ <surname>בלייכמאן	0.625	surname_phonetic	N		ORG-C03186	REVIEW	820	325		
327	457	M.D. Waxman Troupe	Zayderman Troupe			Traveling Company	Traveling Company	M.D. Waxman Troupe ~ Zayderman Troupe	0.625	phonetic_full	Y			REVIEW	327	457		
336	771	Mitleman Troupe	טיטעלמאַנס טרופּע		טיטעלמאַנס טרופּע	Traveling Company	traveling company	<surname>מיטלעמאן ~ <surname>טיטעלמאנ	0.625	surname_phonetic	Y		ORG-C02643	REVIEW	771	336		
356	252	Pavilion Theatre	Garden Theatre		גאַרדען טעאַטער		Theatre	Pavilion Theatre ~ Garden Theatre	0.625	phonetic_full	N	ORG-C01547		REVIEW	356	252		
356	831	Pavilion Theatre	טרופּע פֿון דאָווידזאָן		טרופּע פֿון דאָווידזאָן		traveling company	<surname>פאוויליאן ~ <surname>דאווידזאן	0.625	surname_phonetic	N	ORG-C01547	ORG-C07359	REVIEW	356	831		
356	960	Pavilion Theatre	לאָלאַ פאָלמאַנס טרופּע		לאָלאַ פאָלמאַנס טרופּע		traveling company	<surname>פאוויליאן ~ <surname>פאלמאנ	0.625	surname_phonetic	N	ORG-C01547	ORG-C03264	REVIEW	356	960		
373	650	Sabsey Troupe	הפּועל סאָקערטים	סאָביים טרופּע			sports/recreation	<surname>סאביים ~ <surname>סאקערטים	0.625	surname_phonetic	N		ORG-C07410	REVIEW	650	373		
376	385	Sam Adler Troupe	Shomer Troupe	סעם אַדלערס טרופּע			Traveling Company	Sam Adler Troupe ~ Shomer Troupe	0.625	phonetic_full	N			REVIEW	376	385		
376	421	Sam Adler Troupe	Treitler Troupe	סעם אַדלערס טרופּע	טרייטלערס טרופּע			Sam Adler Troupe ~ Treitler Troupe	0.625	phonetic_full	Y			REVIEW	376	421		
376	533	Sam Adler Troupe	מעלצערס טרופּע	סעם אַדלערס טרופּע			Traveling Company	סעם אַדלערס טרופּע ~ מעלצערס טרופּע	0.625	phonetic_full	N		ORG-C01796	REVIEW	533	376		
376	568	Sam Adler Troupe	יאָווילערס טרופּע	סעם אַדלערס טרופּע			Traveling Company	סעם אַדלערס טרופּע ~ יאָווילערס טרופּע	0.625	phonetic_full	N		ORG-C05645	REVIEW	568	376		
376	579	Sam Adler Troupe	נענקערס טרופּע	סעם אַדלערס טרופּע			Traveling Company	סעם אַדלערס טרופּע ~ נענקערס טרופּע	0.625	phonetic_full	N		ORG-C05551	REVIEW	579	376		
376	583	Sam Adler Troupe	זינלערס טרופּע	סעם אַדלערס טרופּע			Traveling Company	סעם אַדלערס טרופּע ~ זינלערס טרופּע	0.625	phonetic_full	N		ORG-C06137	REVIEW	583	376		
376	610	Sam Adler Troupe	בעקערס טרופּע	סעם אַדלערס טרופּע			Traveling Company	סעם אַדלערס טרופּע ~ בעקערס טרופּע	0.625	phonetic_full	N		ORG-C02431	REVIEW	610	376		
376	803	Sam Adler Troupe	י. קעסלערס טרופּע	סעם אַדלערס טרופּע	י. קעסלערס טרופּע		traveling company	סעם אַדלערס טרופּע ~ י. קעסלערס טרופּע	0.625	phonetic_full	N		ORG-C04102	REVIEW	803	376		
376	981	Sam Adler Troupe	שטומאַכערס טרופּע	סעם אַדלערס טרופּע	שטומאַכערס טרופּע		traveling company	סעם אַדלערס טרופּע ~ שטומאַכערס טרופּע	0.625	phonetic_full	N		ORG-C04714	REVIEW	981	376		
395	629	Shtramer Troupe	שאַראַוונערס טרופּע	שטראַמער-טרופּע	שאַראָוונער'ס טרופּעס		Traveling Company	<surname>שטראמער ~ <surname>שאראוונער	0.625	surname_phonetic	N		ORG-C02887	REVIEW	629	395		
395	981	Shtramer Troupe	שטומאַכערס טרופּע	שטראַמער-טרופּע	שטומאַכערס טרופּע		traveling company	<surname>שטראמער ~ <surname>שטומאכער	0.625	surname_phonetic	N		ORG-C04714	REVIEW	981	395		
398	1183	Teater un kunst		טעאַטער און קונסט	קיעווער קונסטשול		Education	<surname>קונסט ~ <surname>קונסטשול	0.625	surname_phonetic	N		ORG-C05537	REVIEW	1183	398		
416	1183	The Yiddish Art Theatre (as stable theatre)			קיעווער קונסטשול		Education	<surname>קונסט ~ <surname>קונסטשול	0.625	surname_phonetic	N		ORG-C05537	REVIEW	1183	416		
421	1147	Treitler Troupe		טרייטלערס טרופּע	קלוב פון די שפּייזלער		Trade Union / Professional Association	<surname>טרייטלער ~ <surname>שפייזלער	0.625	surname_phonetic	N		ORG-C04721	REVIEW	1147	421		
421	168	Treitler Troupe	Casino Teater (previously Gilmore's)	טרייטלערס טרופּע			Theatre	<surname>treitler ~ <surname>teater	0.625	surname_phonetic	N			REVIEW	168	421		
421	426	Treitler Troupe	Unzer teater	טרייטלערס טרופּע	אונזער טעאַטער			<surname>treitler ~ <surname>teater	0.625	surname_phonetic	Y		ORG-C00837	REVIEW	426	421		
421	803	Treitler Troupe	י. קעסלערס טרופּע	טרייטלערס טרופּע	י. קעסלערס טרופּע		traveling company	טרייטלערס טרופּע ~ י. קעסלערס טרופּע	0.625	phonetic_full	N		ORG-C04102	REVIEW	803	421		
421	903	Treitler Troupe	טרופּע פֿון מאָריס זייגלער	טרייטלערס טרופּע	טרופּע פֿון מאָריס זייגלער		traveling company	<surname>טרייטלער ~ <surname>זייגלער	0.625	surname_phonetic	N		ORG-C05453	REVIEW	903	421		
421	935	Treitler Troupe		טרייטלערס טרופּע	דער אידישער אַרבייטער		Journals/ Newspapers	<surname>טרייטלער ~ <surname>ארבייטער	0.625	surname_phonetic	N		ORG-C03080 | ORG-C00370_Q02 | ORG-C06993	REVIEW	935	421		
429	1349	Vaksman Troupe	טרופּע גאָלדפאַדען-טאַנצמאַן		טרופּע גאָלדפאַדען-טאַנצמאַן	Traveling Company	traveling company	<surname>וואקסמאן ~ <surname>טאנצמאן	0.625	surname_phonetic	Y	ORG-C01604	ORG-C04993	REVIEW	429	1349		
429	756	Vaksman Troupe	לאַנצמאַןס טרוּפּע		לאַנצמאַןס טרוּפּע	Traveling Company	traveling company	<surname>וואקסמאן ~ <surname>לאנצמאן	0.625	surname_phonetic	Y	ORG-C01604	ORG-C04220	REVIEW	429	756		
455	814	Zandberg Troupe	טרופּע פֿון סאַנדלער	זאַנדבערגס טרופּע	טרופּע פֿון סאַנדלער		traveling company	<surname>זאנדבערג ~ <surname>סאנדלער	0.625	surname_phonetic	N		ORG-C02052	REVIEW	814	455		
455	833	Zandberg Troupe	טרופּע פון סאַמבערג	זאַנדבערגס טרופּע	טרופּע פון סאַמבערג		traveling company	<surname>זאנדבערג ~ <surname>סאמבערג	0.625	surname_phonetic	N		ORG-C01872	REVIEW	833	455		
455	909	Zandberg Troupe	Hyman (Chaim Natan) Jacobowitz Itinerant Troupe	זאַנדבערגס טרופּע	יאקובאָוויטשעס וואָנדער-טרופּע		traveling company	<surname>זאנדבערג ~ <surname>וואנדער	0.625	surname_phonetic	N		ORG-C00799	REVIEW	909	455		
459	1147	Ziegler Troupe		זייגלערס טרופּע	קלוב פון די שפּייזלער		Trade Union / Professional Association	<surname>זייגלער ~ <surname>שפייזלער	0.625	surname_phonetic	N		ORG-C04721	REVIEW	1147	459		
459	803	Ziegler Troupe	י. קעסלערס טרופּע	זייגלערס טרופּע	י. קעסלערס טרופּע		traveling company	זייגלערס טרופּע ~ י. קעסלערס טרופּע	0.625	phonetic_full	N		ORG-C04102	REVIEW	803	459		
480	521	יידיש אַרבעטער-טעאַטער (באָקו)	כאַרבינער טרופּע				Traveling Company	<surname>ארבעטער ~ <surname>כארבינער	0.625	surname_phonetic	N	ORG-C00016	ORG-C01126	REVIEW	480	521		
480	585	יידיש אַרבעטער-טעאַטער (באָקו)	וואַרשעווער אוניווערזיטעט				Education	<surname>ארבעטער ~ <surname>ווארשעווער	0.625	surname_phonetic	N	ORG-C00016	ORG-C00905	REVIEW	480	585		
481	482	וואַרשעווער יודישען קאָלענדאַר	יודישער האַנדעלס קאַלענדאָר		יודישער האָנדלס-קאמער			<surname>יודישען קאלענדאר ~ <surname>האנדעל קאלענדאר	0.625	surname_phonetic	Y	ORG-C00021	ORG-C00022	REVIEW	481	482		
486	789	טרופּע פֿון גוזיק	טרופּע פֿון בערמאַן	גוזיק	טרופּע פֿון בערמאַן	Traveling Company	traveling company	טרופּע פֿון גוזיק ~ טרופּע פֿון בערמאַן	0.625	phonetic_full	Y	ORG-C00034	ORG-C01449	REVIEW	486	789		
