host_person_id	mention_name	gender	relation_category	relation_sentence
P-3-facs_349_tr_1756107920	סעם קלינעצקי	male	Professional_Collaboration	וואו זי שפּילט יידיש וואָדעווייל מיט סעם קלינעצקי
P-3-facs_349_tr_1756107920	סעם קעסטין	male	Professional_Collaboration	האָט דאָ די געלעגנהייט צו שפּילן סוברעטן-ראָלן אויך מיט די גאַסטראָלירנדיקע... סעם קעסטין
P-3-facs_349_tr_1756107920	סעמיועל גאָלדענבורג	male	Professional_Collaboration	האָט דאָ די געלעגנהייט צו שפּילן סוברעטן-ראָלן אויך מיט די גאַסטראָלירנדיקע... סעמיועל גאָלדענבורג
P-3-facs_349_tr_1756107920	סעקונדע	male	Creative_Intellectual	קאָמישע פּאָט פּיריס פֿון... סעקונדע
P-3-facs_349_tr_1756107920	סעראַ אַדלער	female	Professional_Collaboration	בעת די גאַסטשפּילן פֿון סעראַ אַדלער און יאָזער קעסלער.
P-3-facs_349_tr_1756107920	עלי מינץ	male	Professional_Collaboration	איז יאָרןלאַנג געווען די פּאַרטנער-קאָמיקערין מיט... עלי מינץ
P-3-facs_349_tr_1756107920	עלשטיין	male	Creative_Intellectual	קאָמישע פּאָט פּיריס פֿון... עלשטיין
P-3-facs_349_tr_1756107920	צילע אַדלער	female	Professional_Collaboration	האָט דאָ די געלעגנהייט צו שפּילן סוברעטן-ראָלן אויך מיט די גאַסטראָלירנדיקע... צילע אַדלער
P-3-facs_349_tr_1756107920	קופּערשמידט	male	Family	איר שוועסטער מעימי (...שפּעטער צים אַקטיאָר קופּערשמידט)
P-3-facs_349_tr_1756107920	פֿאָטער*	male	Family	פֿאָטער - אַן אָנגעשטעלטער אין אַ פֿרוכט-געשעפט און גלייכצייטיק אַ קלעזמער.
P-3-facs_34_r_3	אַדאָלף גערטנער	male	Professional_Hierarchy	ווערט ער אָנגאַזשירט צו אַדאָלף גערטנער אין ״12 סטריט טעאַטער“
P-3-facs_34_r_3	אייב קאָגוט	male	Professional_Hierarchy	אין „סוירקל טעאַטער“ (דיר. אייב קאָגוט) אין דעטראָיט
P-3-facs_34_r_3	אסתר פיעלד	female	Professional_Collaboration	שפּעטער טרעט ער ווידער אַריין אין אַ יידישער טרופּע (ס. ה. קאָן, אסתר פיעלד, לייזער ראָזענשטיין א. אַנד.)
P-3-facs_34_r_3	בלאַנק	unknown	Professional_Collaboration	האָבנדיק דאָ די געלעגנהייט zu שפּילן צוזאַמען מיט די גאַסטראָלירנדיקע אַקטיאָרן בלאַנק, בעסי טאָמאַשעווסקי, ראָטשטיין
P-3-facs_34_r_3	בעסי טאָמאַשעווסקי	female	Professional_Collaboration	האָבנדיק דאָ די געלעגנהייט zu שפּילן צוזאַמען מיט די גאַסטראָלירנדיקע אַקטיאָרן בלאַנק, בעסי טאָמאַשעווסקי, ראָטשטיין
P-3-facs_34_r_3	בערנארד עלווינג	male	Professional_Hierarchy	צו סעזאָנען אין „מאנומענט נעשאָנאַל טעאַטער“ (דיר. בערנארד עלווינג) אין מאנטרעאָל
P-3-facs_34_r_3	הערמאַן מאָרגוליס	male	Professional_Hierarchy	געזונגען ביים חזן הערמאַן מאָרגוליס.
P-3-facs_34_r_3	יעקב בערלין	male	Professional_Hierarchy	אַוועקגעפאָרן מיט יעקב בערלין קיין סט.לואיס, וואו ער דעביוטירט אַלס בוף-קאָמיקער אין יידישן וואָדעווייל
P-3-facs_34_r_3	יעקב זילבערט	male	Professional_Hierarchy	דאַן גייט ער איבער אין יעקב זילבערט'ס טרופּע אין „לאסאל טעאַטער“, מיט וועלכן ער פֿאָרט אויך איבער דער פּראָווינץ.
P-3-facs_34_r_3	לייזער ראָזענשטיין	male	Professional_Collaboration	שפּעטער טרעט ער ווידער אַריין אין אַ יידישער טרופּע (ס. ה. קאָן, אסתר פיעלד, לייזער ראָזענשטיין א. אַנד.)
P-3-facs_34_r_3	מוני ווייזענפֿריינד	male	Professional_Collaboration	שפּילט אויך (מיט מוני ווייזענפֿריינד אַלס „לידינג מען“) ביי פֿינגאָלד'ן אין אַ פיקטשור-הויז
P-3-facs_34_r_3	משה שאָר	male	Creative_Intellectual	"דעביוטירנדיק אַלס ""שלמהלע"" אין משה שאָר'ס „איר ערשטע ליבע""."
P-3-facs_34_r_3	נעלי קעסמאַן	female	Professional_Hierarchy	שפּילט דערנאָך מיט נעלי קעסמאַנ'ס און ש. שטיינבערג'ס טרופּע לעגיטים טעאַטער אין אַ טענט (פּאלאַטע)
P-3-facs_34_r_3	ס. ה. קאָן	male	Professional_Collaboration	שפּעטער טרעט ער ווידער אַריין אין אַ יידישער טרופּע (ס. ה. קאָן, אסתר פיעלד, לייזער ראָזענשטיין א. אַנד.)
P-3-facs_34_r_3	סילוויאַ סידני	female	Professional_Collaboration	1929 שפּילט ער (ראָל „קאַפּלאן“) מיט סילוויאַ סידני אין ענגליש
P-3-facs_34_r_3	עלמער רייס	male	Creative_Intellectual	אין עלמער רייס'ס פּיעסע „סטריט סין“
P-3-facs_34_r_3	ען ניקעל	female	Creative_Intellectual	"1925 ווערט ער אָנגאַזשירט צו שפּילן אין ענגליש (ראָל „אייזיק"") אין ען ניקעל'ס פּיעסע „אייבי'ס אייריש ראָוז“"
P-3-facs_34_r_3	ראָטשטיין	unknown	Professional_Collaboration	האָבנדיק דאָ די געלעגנהייט zu שפּילן צוזאַמען מיט די גאַסטראָלירנדיקע אַקטיאָרן בלאַנק, בעסי טאָמאַשעווסקי, ראָטשטיין
P-3-facs_34_r_3	ש. שטיינבערג	male	Professional_Hierarchy	שפּילט דערנאָך מיט נעלי קעסמאַנ'ס און ש. שטיינבערג'ס טרופּע לעגיטים טעאַטער אין אַ טענט (פּאלאַטע)
P-3-facs_34_r_3	פֿאָטער*	male	Family	פֿאָטער — אַ שניידער.
P-3-facs_34_r_3	פֿינגאָלד	male	Professional_Hierarchy	שפּילט אויך (מיט מוני ווייזענפֿריינד אַלס „לידינג מען“) ביי פֿינגאָלד'ן אין אַ פיקטשור-הויז
P-3-facs_34_tr_1752653015	בעטי קעניג	female	Professional_Collaboration	דורך בעטי קעניג אַריינגענומען אין פּראָפעסיאנעלן טעאַטער
P-3-facs_34_tr_1752653015	דוד קייזעראָוויטש	male	Professional_Hierarchy	"דערנאָך אין אָדעסער מיניאַטור-טעאַטער א""ל פֿון דוד קייזעראָוויטש"
P-3-facs_34_tr_1752653015	וואָרגאַטש	male	Professional_Hierarchy	1924-25 — אין כערסאָן מיט די טרופּעס פֿון פֿרידמאַן, וואָרגאַטש, לאַמפּע.
P-3-facs_34_tr_1752653015	חזן*	male	Professional_Hierarchy	באַזיצנדיק אַן אַלט-שטים, ווערט ער אָפּגעגעבן אַלס משורר צו אַ חזן
P-3-facs_34_tr_1752653015	יוליוס אַדלער	male	Professional_Collaboration	זומער 1928 — אין קאָלעקטיוו מיטן גאַסטראָלירנדיקן יוליוס אַדלער.
P-3-facs_34_tr_1752653015	כליוונער	male	Professional_Hierarchy	"וואָס האָב (א""ל פֿון כליוונער) געשפּילט איינאַקטערס"
P-3-facs_34_tr_1752653015	לאַמפּע	male	Professional_Hierarchy	1924-25 — אין כערסאָן מיט די טרופּעס פֿון פֿרידמאַן, וואָרגאַטש, לאַמפּע.
P-3-facs_34_tr_1752653015	מייערסאָן	male	Professional_Collaboration	"טרעט פּ. אַריין זומער 1918 אין דער טרופּע „מאַגילאָוו פּאָדאָלסק"" (מיט מייערסאָן, עפּשטיין)"
P-3-facs_34_tr_1752653015	עפּשטיין	unknown	Professional_Collaboration	"טרעט פּ. אַריין זומער 1918 אין דער טרופּע „מאַגילאָוו פּאָדאָלסק"" (מיט מייערסאָן, עפּשטיין)"
P-3-facs_34_tr_1752653015	פישזאָניען	male	Professional_Hierarchy	באַטיילנדיק זיך שפּעטער ווי אַ כאָריסט און סטאַטיסט ביי פישזאָניען
P-3-facs_34_tr_1752653015	פֿרידמאַן	male	Professional_Hierarchy	1924-25 — אין כערסאָן מיט די טרופּעס פֿון פֿרידמאַן, וואָרגאַטש, לאַמפּע.
P-3-facs_34_tr_1752653017	אַבראַמאָוו	male	Professional_Hierarchy	געבנדיק אויף אַזאַ אופֿן די מעגלעכקייט צו אָרגאַניזירן אין טאָראַנטאָ דאָס ערשטע סטאַבילע יידישע טעאַטער מיט שענקמאַן, אַבראַמאָוו, סיימאָן א. א., וועלכע ער צאָלט שכירות.
P-3-facs_34_tr_1752653017	יעקב זילבערט	male	Professional_Collaboration	בויט אויף אַ גרעסער טעאַטער א״נ „ליריק טעאַטער“, אין וועלכן עס שפּילט אַ יידישע טרופּע מיט יעקב זילבערט אַלס שותף.
P-3-facs_34_tr_1752653017	לערער*	male	Professional_Hierarchy	געלערנט אין חדר, בית-המדרש, פּריוואט ביי אַ לערער
P-3-facs_34_tr_1752653017	מוטער*	female	Family	געבוירן 22 דעצעמבער 1874 אין פּאָמארזשאָני (פאָמאָרען), מזרח-גאַליציע, ביי פֿרומע עלטערן, אייער-סוחרים.
P-3-facs_34_tr_1752653017	סיימאָן	male	Professional_Hierarchy	געבנדיק אויף אַזאַ אופֿן די מעגלעכקייט צו אָרגאַניזירן אין טאָראַנטאָ דאָס ערשטע סטאַבילע יידישע טעאַטער מיט שענקמאַן, אַבראַמאָוו, סיימאָן א. א., וועלכע ער צאָלט שכירות.
P-3-facs_34_tr_1752653017	שענקמאַן	male	Professional_Hierarchy	געבנדיק אויף אַזאַ אופֿן די מעגלעכקייט צו אָרגאַניזירן אין טאָראַנטאָ דאָס ערשטע סטאַבילע יידישע טעאַטער מיט שענקמאַן, אַבראַמאָוו, סיימאָן א. א., וועלכע ער צאָלט שכירות.
P-3-facs_34_tr_1752653017	פֿאָטער*	male	Family	געבוירן 22 דעצעמבער 1874 אין פּאָמארזשאָני (פאָמאָרען), מזרח-גאַליציע, ביי פֿרומע עלטערן, אייער-סוחרים.
P-3-facs_350_tr_1756108023	בערל שנאַפּער	male	Social_Personal	אונטערן איינפלוס פֿון זיין חבר, דעם שפּעטערדיקן דיכטער בערל שנאַפּער
P-3-facs_350_tr_1756108023	חברים *	male	Social_Personal	באַקענט זיך אין 1920 מיט חברים, וואָס האָבן וועלטלעכע בילדונג
P-3-facs_350_tr_1756108023	יואל לוסטערניק	male	Professional_Hierarchy	אונטער דער דירעקציע פֿון יואל לוסטערניק [שפּיגעל]
P-3-facs_350_tr_1756108023	יוסף מאָורער	male	Professional_Collaboration	טרעט ל. אַריין אין דעם יונגען טעאַטער „דער קוואַל“ (צוזאַמען מיט יוסף מאָורער און לעאָן נאָרעפּקין)
P-3-facs_350_tr_1756108023	יעקב הורוויץ	male	Professional_Collaboration	"טרעט אַריין אין „תיאָטרון עברי"" (צוזאַמען מיט דר. יעקב הורוויץ, נחמן זיבעל, תאומי, כרמלית און פֿאָל קלאָצקין)"
P-3-facs_350_tr_1756108023	כרמלית	female	Professional_Collaboration	"טרעט אַריין אין „תיאָטרון עברי"" (צוזאַמען מיט דר. יעקב הורוויץ, נחמן זיבעל, תאומי, כרמלית און פֿאָל קלאָצקין)"
P-3-facs_350_tr_1756108023	לעאָן נאָרעפּקין	male	Professional_Collaboration	טרעט ל. אַריין אין דעם יונגען טעאַטער „דער קוואַל“ (צוזאַמען מיט יוסף מאָורער און לעאָן נאָרעפּקין)
P-3-facs_350_tr_1756108023	מלמד *	male	Professional_Hierarchy	ביי וועמען ל. האָט אויך געלערנט.
P-3-facs_350_tr_1756108023	נחמן זיבעל	male	Professional_Collaboration	"טרעט אַריין אין „תיאָטרון עברי"" (צוזאַמען מיט דר. יעקב הורוויץ, נחמן זיבעל, תאומי, כרמלית און פֿאָל קלאָצקין)"
P-3-facs_350_tr_1756108023	קרייזשיזשאַנאָווסקי	male	Professional_Hierarchy	"טרעט דערנאָך אַריין אין דער אַרטיקער פּוילישער דראַמאַטישער שול א""א פֿון קרייזשיזשאַנאָווסקי"
P-3-facs_350_tr_1756108023	שילער *	unknown	Professional_Hierarchy	"פֿירט אויף מיט די שילער לייוויקס „אָרעמע מלוכה"""
