decision	composite_score	band	name_score	a_heading	b_heading	a_xml_id	b_xml_id	a_volume	b_volume	same_volume	a_gender	b_gender	a_db_id	b_db_id	db_agreement	source
	0.65	review	1.0	שטיין, אַדאָלף (אַברהם)	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_358_tr_1739221614	facs_58_tr_1733050538	5	5	1	Male		3024		0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינבערג, קאַרל [חיים הערבסט]	facs_358_tr_1741260405	facs_178_tr_1736588955	1	5	0		Male		3150	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווייסמאַן, הערש	facs_358_tr_1741260405	facs_35_tr_1747746200	1	6	0				3582	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווייס, לואיס [לוי]	facs_358_tr_1741260405	facs_363_TextRegion_1710854112959_462	1	1	1		Male		782	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווייס, ענריקאָ	facs_358_tr_1741260405	facs_364_tr_1741260432	1	1	1		Male		3163	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווייסמאַן, אהרן	facs_358_tr_1741260405	facs_365_tr_1741260403	1	1	1		Male		3246	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויערניק, יצחק	facs_358_tr_1741260405	facs_380_r_2	1	1	1		Male		3260	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	ווענדאָרף ראובן	facs_358_tr_1741260405	facs_381_tr_1739715266	1	1	1		Male		3253	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינבערג, הערי [אהרן]	facs_358_tr_1741260405	facs_607_tr_1747930558	1	6	0		Male		3214	0	heading
	0.65	review	1.0	וויינטרויב-גראַף, לאה	ווייס, לואיס [לוי]	facs_359_TextRegion_1710852502307_117	facs_363_TextRegion_1710854112959_462	1	1	1		Male		782	0	heading
	0.65	review	1.0	וויינטרויב-גראַף, לאה	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]	facs_359_TextRegion_1710852502307_117	facs_377_r	1	1	1		Male		3270	0	heading
	0.65	review	1.0	וויינטרויב-גראַף, לאה	וויערניק, יצחק	facs_359_TextRegion_1710852502307_117	facs_380_r_2	1	1	1		Male		3260	0	heading
	0.65	review	1.0	וויינטרויב-גראַף, לאה	וויינשעלבוים, יוסף	facs_359_TextRegion_1710852502307_117	facs_48_tr_1756359790	1	7	0		Male		3226	0	heading
	0.65	review	1.0	וויינטרויב-גראַף, לאה	וויינבערג, הערי [אהרן]	facs_359_TextRegion_1710852502307_117	facs_607_tr_1747930558	1	6	0		Male		3214	0	heading
	0.65	review	1.0	וויינטרויב, וו.	וועליטשאַנסקי, ישראל	facs_359_TextRegion_1710852566555_178	facs_387_tr_1755030250	1	4	0	Male		3238		0	heading
	0.65	review	1.0	וויינטרויב, וו.	וועליטשאַנסקי, ישראל	facs_359_TextRegion_1710852566555_178	facs_648_tr_1747930316	1	6	0	Male		3238		0	heading
	0.65	review	1.0	האָפמאַן, [?]	האָפמאַן אַברהם	facs_360_tr_1739221935	facs_602_tr_1739222225	5	5	1	Male		2016		0	heading
	0.65	review	1.0	ווייס, לואיס [לוי]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_363_TextRegion_1710854112959_462	facs_58_tr_1733050538	1	5	0	Male		782		0	heading
	0.65	review	1.0	ווייסמאַן, בעסי	ווייספעלד, משה	facs_365_tr_1741260398	facs_368_TextRegion_1710163052802_374	1	1	1	Female		3251		0	heading
	0.65	review	1.0	ווייסמאַן, דאָראַ	ווייספעלד, משה	facs_366_tr_1741260403	facs_368_TextRegion_1710163052802_374	1	1	1	Female		825		0	heading
	0.65	review	1.0	ווייספעלד, משה	ווייסמאַן, דאָראַ	facs_368_TextRegion_1710163052802_374	facs_165_tr_1747825091	1	6	0		Female		825	0	heading
	0.65	review	1.0	ווייספעלד, משה	ווינאָוויטש, בעטי	facs_368_TextRegion_1710163052802_374	facs_378_tr_1739715267	1	1	1		Female		3187	0	heading
	0.65	review	1.0	ווייספעלד, משה	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	facs_368_TextRegion_1710163052802_374	facs_380_r	1	1	1		Male		3190	0	heading
	0.65	review	1.0	ווייספעלד, משה	וועליטשאַנסקי, ישראל	facs_368_TextRegion_1710163052802_374	facs_387_tr_1755030250	1	4	0					0	heading
	0.65	review	1.0	ווייספעלד, משה	וויינטרויב, סאַלי	facs_368_TextRegion_1710163052802_374	facs_62_tr_1756359788	1	7	0		Female		3235	0	heading
	0.65	review	1.0	ווייספעלד, משה	וועליטשאַנסקי, ישראל	facs_368_TextRegion_1710163052802_374	facs_648_tr_1747930316	1	6	0					0	heading
	0.65	review	1.0	ווייספעלד, משה	ווייס אַשר-זעליג	facs_368_TextRegion_1710163052802_374	facs_83_tr_1740521029	1	1	1		Male		3162	0	heading
	0.65	review	1.0	ווינאָגראָדאָוו, אַנאַטאָל [נפתלי-הערץ גליקמאַן]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_377_r	facs_58_tr_1733050538	1	5	0	Male		3270		0	heading
	0.65	review	1.0	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	וועליטשאַנסקי, ישראל	facs_380_r	facs_387_tr_1755030250	1	4	0	Male		3190		0	heading
	0.65	review	1.0	וולאַדעק, ב. [ברוך-נחמן טשאָרני]	וועליטשאַנסקי, ישראל	facs_380_r	facs_648_tr_1747930316	1	6	0	Male		3190		0	heading
	0.65	review	1.0	וויערניק, יצחק	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_380_r_2	facs_58_tr_1733050538	1	5	0	Male		3260		0	heading
	0.65	review	1.0	וועליטשאַנסקי, ישראל	ווייס, ווילהעלם	facs_387_tr_1755030250	facs_48_tr_1756359787	4	7	0		Male		3248	0	heading
	0.65	review	1.0	זשיטקאָווסקי, וולאַדעק	זשיטאָמירסקי, [?]	facs_415_TextRegion_1710155983674_155	facs_93_r_66	1	6	0	Male		3383		0	heading
	0.65	review	1.0	אָפּשאַצונגען	אָפּשאַצונגען:	facs_565_tr_1755029876	facs_259_tr_1747928894	4	6	0				3801	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	וויינשעלבוים, יוסף	facs_58_tr_1733050538	facs_48_tr_1756359790	5	7	0		Male		3226	0	heading
	0.65	review	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	וויינבערג, הערי [אהרן]	facs_58_tr_1733050538	facs_607_tr_1747930558	5	6	0		Male		3214	0	heading
	0.65	review	1.0	אונדזערע בויער	אונדזערע בויער	facs_595_r_18	facs_650_tr_1747931534	5	6	0					0	heading
	0.65	review	1.0	חיהלע אָש (פֿורמאַן)	פֿורמאַן, אַברהם	facs_604_tr_1739220749	facs_566_tr_1752130132	5	6	0		Male		1712	0	heading
	0.65	review	1.0	געניאַ (באָיאַרסקאָ) לובינסקי	צילע (באַיאָרסקאָ) זילבערצווייג	facs_614_r_2	facs_614_r_3	5	5	1					0	heading
	0.65	review	1.0	וועליטשאַנסקי, ישראל	ווייס, ווילהעלם	facs_648_tr_1747930316	facs_48_tr_1756359787	6	7	0		Male		3248	0	heading
	0.65	review	1.0	מאָריס פֿאַרבער	מאָריס און מאַניאַ פֿאַרבער	facs_652_tr_1755030209	facs_610_r_262	4	5	0					0	heading
	0.65	review	1.0	דזשעק קאַהאַן	קאָפלער-לעמקאָוו [יעקב?]	facs_669_tr_1755030279	facs_10_r_5	4	7	0		Male		2129	0	heading
	0.65	review	1.0	יאקב בּה' יחזקאָל מפּוזנן	קאָהן, דזשייקעלע [יעקב]	facs_71_tr_1744131407	facs_337_tr_1756106065	2	3	0	Male		3290		0	heading
	0.65	review	1.0	יאקב בּה' יחזקאָל מפּוזנן	דזשעק קאַהאַן	facs_71_tr_1744131407	facs_669_tr_1755030279	2	4	0	Male		3290		0	heading
	0.65	low	0.75	"""יידישע טעאַטער-סטודיע""."	"„מאַסקע"""	facs_81_tr_1744131370	facs_67_tr_1747746115	2	6	0					0	heading
	0.65	review	1.0	ווייס אַשר-זעליג	וועליטשאַנסקי, ישראל	facs_83_tr_1740521029	facs_387_tr_1755030250	1	4	0	Male		3162		0	heading
	0.65	review	1.0	ווייס אַשר-זעליג	וועליטשאַנסקי, ישראל	facs_83_tr_1740521029	facs_648_tr_1747930316	1	6	0	Male		3162		0	heading
	0.641	low	0.818	שלום-עליכם [שלום ראַבינאָוויטש]	ראַבעל, מלכה [ראַבינאָוויטש]	facs_453_tr_1755030106	facs_171_tr_1747825166	4	6	0		Female		2716	0	heading
	0.638	low	0.812	לייבּאָוויטש, רייטשעל	יאָזעפזאָן, רייטשל	facs_137_tr_1744279152	facs_64_r_6	2	2	1	Female		2227		0	heading
	0.627	low	0.545	אַבּעלמאַן, ציפּע (צפּורה)	אַבּעלמאַן, בעני [ברוך-משה]	facs_557_tr_1739222011	facs_11_tr_1747745181	5	6	0	Female		1098		0	heading
	0.614	low	0.357	דעססער יאָזעף [יוסף-חיים]	האָפנער חיים-אהרן	facs_300_tr_1741260418	facs_83_tr_1740521018	1	1	1	Male		1489		0	heading
	0.614	low	0.857	געניאַ (באָיאַרסקאָ) לובינסקי	באָיאַרסקאַ, רבקה	facs_614_r_2	facs_260_tr_1747928893	5	6	0		Female		1368	0	heading
	0.614	low	0.857	צילע (באַיאָרסקאָ) זילבערצווייג	באָיאַרסקאַ, רבקה	facs_614_r_3	facs_260_tr_1747928893	5	6	0		Female		1368	0	heading
	0.605	low	0.759	קיעווער יידישער מלוכה-טעאַטער.	מאָסקווער יידישער מלוכה-טעאַטער. (גאָסעקט, גאָסט מימט)	facs_82_r_2	facs_82_tr_1744131382	2	2	1	Female		2036		0	heading
	0.6	low	1.0	רייכענבערג, נתן	נתן פֿודעמבערג	facs_133_tr_1733832671	facs_652_tr_1747931529	5	6	0			3561		0	heading
	0.6	low	0.5	שטאָקפעדער, אַברהם [משה]	אַבּעלמאַן, בעני [ברוך-משה]	facs_164_tr_1735652626	facs_11_tr_1747745181	5	6	0			3564		0	heading
	0.6	low	1.0	וויינטרויב-גראַף, לאה	חיים-ברוך ווישאָגראָד	facs_178_tr_1736588957	facs_617_tr_1739221426	5	5	1	Male		1050		0	heading
	0.6	low	1.0	וויינבערג, משה	מ. נ. וואָלפּערט	facs_183_tr_1736588995	facs_654_r_1	5	6	0	Male		3217		0	heading
	0.6	low	0.5	זיידערמאַן, משה	אַבּעלמאַן, בעני [ברוך-משה]	facs_184_tr_1736588987	facs_11_tr_1747745181	5	6	0	Male		3379		0	heading
	0.6	low	1.0	מאָגילעווסקי, אַלעקסאַנדער (סאָלאָמאָן)	הענרי סאַלאָמאַן	facs_213_r_10	facs_615_r_516	2	5	0	Male		2497		0	heading
	0.6	low	1.0	געצמאַן, זשאַן [שמואל יעקב]	גרינפעלד, דזשין [יעקב]	facs_265_tr_1741260308	facs_284_r_9	1	1	1		Male		1895	0	heading
	0.6	low	1.0	וויינטרויב, וולאַדיסלאָוו	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_326_tr_1739221462	facs_58_tr_1733050538	5	5	1			3450		0	heading
	0.6	low	1.0	וואָהל, הערמאַן [צבי]	מ. נ. וואָלפּערט	facs_336_tr_1741260422	facs_654_r_1	1	6	0	Male		906		0	heading
	0.6	low	1.0	וואולף, סיימאַן [שמחה]	וויינטרויב-גראַף, לאה	facs_338_tr_1741260418	facs_359_TextRegion_1710852502307_117	1	1	1	Male		3276		0	heading
	0.6	low	1.0	וואולף, סיימאַן [שמחה]	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_338_tr_1741260418	facs_58_tr_1733050538	1	5	0	Male		3276		0	heading
	0.6	low	1.0	וואָלערשטיין, אסתר [גאָלדשטיין]	מ. נ. וואָלפּערט	facs_340_tr_1741260473	facs_654_r_1	1	6	0	Female		3203		0	heading
	0.6	low	1.0	וואַקסמאַן, פעני	ווילנער, מאַקס, ר	facs_347_TextRegion_1710167012304_556	facs_375_tr_1741260389	1	1	1	Female		3136		0	heading
	0.6	low	1.0	וואָרקעל, מ.	ווילנער, מאַקס, ר	facs_349_tr_1741260438	facs_375_tr_1741260389	1	1	1	Male		3282		0	heading
	0.6	low	1.0	וואָרטסמאַן, יחזקאל דר	ווילנער, מאַקס, ר	facs_349_tr_1741260454	facs_375_tr_1741260389	1	1	1	Male		3283		0	heading
	0.6	low	1.0	וואַרשע, משה	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	facs_350_tr_1741260461	facs_358_tr_1741260405	1	1	1	Male		3147		0	heading
	0.6	low	1.0	וואַרשע, משה	חיים-ברוך ווישאָגראָד	facs_350_tr_1741260461	facs_617_tr_1739221426	1	5	0	Male		3147		0	heading
	0.6	low	1.0	וויזענפעלד לעאָן	וויינטרויב-גראַף, לאה	facs_351_tr_1741260418	facs_359_TextRegion_1710852502307_117	1	1	1	Male		3240		0	heading
	0.6	low	1.0	וויזענפעלד לעאָן	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_351_tr_1741260418	facs_58_tr_1733050538	1	5	0	Male		3240		0	heading
	0.6	low	1.0	ווייכערט, מיכאל, דר.	וויינטרויב-גראַף, לאה	facs_354_tr_1741260453	facs_359_TextRegion_1710852502307_117	1	1	1	Male		3211		0	heading
	0.6	low	1.0	ווייכערט, מיכאל, דר.	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_354_tr_1741260453	facs_58_tr_1733050538	1	5	0	Male		3211		0	heading
	0.6	low	1.0	וויינבלאַט, טשאַרלס [קלמן]	מ. נ. וואָלפּערט	facs_355_tr_1741260495	facs_654_r_1	1	6	0	Male		3219		0	heading
	0.6	low	1.0	וויינבערג, משה	מ. נ. וואָלפּערט	facs_357_r_19	facs_654_r_1	1	6	0	Male		3217		0	heading
	0.6	low	1.0	וויינבערג, סאָניאַ [קאַרל]	חיים-ברוך ווישאָגראָד	facs_358_tr_1741260401	facs_617_tr_1739221426	1	5	0	Female		3153		0	heading
	0.6	low	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינטרויב, וולאַדיסלאָוו	facs_358_tr_1741260405	facs_326_tr_1739221462	1	5	0				3450	0	heading
	0.6	low	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וויינפּער, ז. [זישע וויינפּערליך]	facs_358_tr_1741260405	facs_360_TextRegion_1710852639568_206	1	1	1		Male		3155	0	heading
	0.6	low	1.0	וויינגאָלד שלמה [ספּירידיאָן וואָיקאַ]	וואָלקענשטיין, דוד	facs_358_tr_1741260405	facs_54_tr_1756359768	1	7	0		Male		3194	0	heading
	0.6	low	1.0	וויינטרויב-גראַף, לאה	וויינטרויב, וולאַדיסלאָוו	facs_359_TextRegion_1710852502307_117	facs_326_tr_1739221462	1	5	0				3450	0	heading
	0.6	low	1.0	וויינטרויב-גראַף, לאה	וויינשטאָק, אייזיק	facs_359_TextRegion_1710852502307_117	facs_361_r_6	1	1	1		Male		3160	0	heading
	0.6	low	1.0	וויינטרויב-גראַף, לאה	וואָלקענשטיין, דוד	facs_359_TextRegion_1710852502307_117	facs_54_tr_1756359768	1	7	0		Male		3194	0	heading
	0.6	low	1.0	וויינטרויב-גראַף, לאה	חיים-ברוך ווישאָגראָד	facs_359_TextRegion_1710852502307_117	facs_617_tr_1739221426	1	5	0					0	heading
	0.6	low	1.0	וויינשטאָק, אייזיק	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	facs_361_r_6	facs_58_tr_1733050538	1	5	0	Male		3160		0	heading
	0.6	low	1.0	ווייס דזשאָן [יוסף-לייב]	מ. נ. וואָלפּערט	facs_363_TextRegion_1710854126127_478	facs_654_r_1	1	6	0	Male		3164		0	heading
	0.6	low	1.0	ווייס פּאַולינאַ	ווילנער, מאַקס, ר	facs_364_tr_1741260422	facs_375_tr_1741260389	1	1	1	Female		3166		0	heading
	0.6	low	1.0	ווייסבערג, לואיס	ווילנער, מאַקס, ר	facs_364_tr_1741260425	facs_375_tr_1741260389	1	1	1	Male		3249		0	heading
	0.6	low	1.0	ווייסבערג, לואיס	חיים-ברוך ווישאָגראָד	facs_364_tr_1741260425	facs_617_tr_1739221426	1	5	0	Male		3249		0	heading
	0.6	low	1.0	ווייס, ענריקאָ	חיים-ברוך ווישאָגראָד	facs_364_tr_1741260432	facs_617_tr_1739221426	1	5	0	Male		3163		0	heading
	0.6	low	1.0	ווייסמאַן, אהרן	חיים-ברוך ווישאָגראָד	facs_365_tr_1741260403	facs_617_tr_1739221426	1	5	0	Male		3246		0	heading
	0.6	low	1.0	ווילנער, מאַקס, ר	וויערניק, בתיה	facs_375_tr_1741260389	facs_380_tr_1739715267	1	1	1		Female		3259	0	heading
	0.6	low	1.0	ווילענסקי, יוליאַן	חיים-ברוך ווישאָגראָד	facs_376_tr_1741260448	facs_617_tr_1739221426	1	5	0	Male		3263		0	heading
	0.6	low	1.0	ווילענסקי, מערי [מרים קאַץ]	מ. נ. וואָלפּערט	facs_376_tr_1741260449	facs_654_r_1	1	6	0	Female		3264		0	heading
	0.6	low	1.0	וועקסלער יעקב	חיים-ברוך ווישאָגראָד	facs_381_r_2	facs_617_tr_1739221426	1	5	0	Male		3258		0	heading
	0.6	low	0.75	"""יידיש טעאַטער-סטודיע"" אין וואַרשע."	באַמבערגער יידישע דראַמאַטישע סטודיע	facs_50_tr_1744131393	facs_598_tr_1755029985	2	4	0					0	heading
	0.6	low	0.75	"""יידיש טעאַטער-סטודיע"" אין וואַרשע."	"„מאַסקע"""	facs_50_tr_1744131393	facs_67_tr_1747746115	2	6	0					0	heading
	0.6	low	1.0	וויינבערג, סאָניע [קאַרל]	חיים-ברוך ווישאָגראָד	facs_56_r_1	facs_617_tr_1739221426	5	5	1	Female		3153		0	heading
	0.6	low	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	וואָלקענשטיין, דוד	facs_58_tr_1733050538	facs_54_tr_1756359768	5	7	0		Male		3194	0	heading
	0.6	low	1.0	וויינגאָלד שלמה [ספירידיאָן וואיק (צ) אַ]	חיים-ברוך ווישאָגראָד	facs_58_tr_1733050538	facs_617_tr_1739221426	5	5	1					0	heading
	0.6	low	1.0	וויינבערג, שמואל	חיים-ברוך ווישאָגראָד	facs_590_tr_1739222448	facs_617_tr_1739221426	5	5	1	Male		3152		0	heading
	0.6	low	1.0	חיים-ברוך ווישאָגראָד	ווייסמאַן, הערש	facs_617_tr_1739221426	facs_35_tr_1747746200	5	6	0				3582	0	heading
	0.6	low	1.0	ליטוואַק אייזיק (יצחק)	אייזיק און פּאָליאַ פינקעלשטיין	facs_658_tr_1747931529	facs_663_r_1	6	6	1				3578	0	heading
	0.6	low	1.0	ליטוואַק אייזיק (יצחק)	לובעלטשיק יצחק	facs_658_tr_1747931529	facs_76_tr_1747746207	6	6	1				3585	0	heading
	0.6	low	0.75	אוקראַאינער יידישער מלוכה-טעאַטער.	קיעווער יידישער מלוכה-טעאַטער.	facs_81_tr_1744131360	facs_82_r_2	2	2	1		Female		2036	0	heading
	0.592	low	0.654	יידישע מלוכה-טעאַטערס.	ווילנער יידישע מלוכה-טעאַטער.	facs_81_r_2	facs_81_tr_1744131362	2	2	1	Unknown		2127		0	heading
