a_xml_id	b_xml_id	verdict	reason	a_db_id	b_db_id	a_heading	b_heading
facs_112_tr_1733832831	facs_262_tr_1747928892	different	db_contradiction	2558	767	נייהוייז, וואָלף	וואָלף פרענק
facs_112_tr_1740521163	facs_116_tr_1733832781	different	db_contradiction	1246	3028	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	סטאָבער אַברהם
facs_112_tr_1740521163	facs_135_r_2	different	db_contradiction	1246	1378	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	בראַלמאַן, אַברהם הערש [?]
facs_112_tr_1740521163	facs_141_tr_1740521090	different	db_contradiction	1246	1384	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	ברען אַברהם
facs_112_tr_1740521163	facs_142_tr_1740521055	different	db_contradiction	1246	1880	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	גאָטלאָבער, אַברהם-בער
facs_112_tr_1740521163	facs_147_tr_1733832799	different	db_contradiction	1246	3552	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	קורץ, אַברהם
facs_112_tr_1740521163	facs_154_tr_1714741532	different	db_contradiction	1246	804	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	גאָלדפֿאַדען, אַברהם [גאָלדענפֿאָדים]
facs_112_tr_1740521163	facs_154_tr_1735652626	different	db_contradiction	1246	3519	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	זיינפעלד, אברהם
facs_112_tr_1740521163	facs_164_tr_1735652626	different	db_contradiction	1246	3564	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	שטאָקפעדער, אַברהם [משה]
facs_112_tr_1740521163	facs_173_tr_1747825113	different	db_contradiction	1246	1102	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	אַבראַמאָוו, א. [אַברהם קאַגאָן]
facs_112_tr_1740521163	facs_185_tr_1747825159	different	db_contradiction	1246	1552	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	אייסען אַברהם, דר.
facs_112_tr_1740521163	facs_189_tr_1736589045	different	db_contradiction	1246	1352	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	באָנטשע [אַברהם ראָזענפעלד]
facs_112_tr_1740521163	facs_20_tr_1740515223	different	db_contradiction	1246	1112	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	אַבראַמסקי, ג.
facs_112_tr_1740521163	facs_210_tr_1747928994	different	db_contradiction	1246	3613	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	קאַמינסקי, אַברהם יצחק
facs_112_tr_1740521163	facs_237_tr_1747928923	different	db_contradiction	1246	3593	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	פישקינד, אַברהם
facs_112_tr_1740521163	facs_254_tr_1744280774	different	db_contradiction	1246	2465	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	מידע, אַדאָלף (אַברהם)
facs_112_tr_1740521163	facs_270_TextRegion_1711971070302_285	different	db_contradiction	1246	1907	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	גראָדנער, א. [אַברהם יעקב חאַש-אַבראַמאָוו]
facs_112_tr_1740521163	facs_270_tr_1754998435	different	db_contradiction	1246	710	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	שעהנגאָלד אבא [אַלבערט]
facs_112_tr_1740521163	facs_274_tr_1741260201	different	db_contradiction	1246	1887	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	גראַנאָווסקי, אַלעקסאַנדער [אַברהם אַזאַרך]
facs_112_tr_1740521163	facs_300_tr_1744280754	different	db_contradiction	1246	2548	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	נאַאומאָוו, אַברהם
facs_112_tr_1740521163	facs_309_r_13	different	db_contradiction	1246	1974	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	האַרט, אייב [אַברהם העכט]
facs_112_tr_1740521163	facs_318_r_2	different	db_contradiction	1246	2561	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	ניימאַן, אהרן
facs_112_tr_1740521163	facs_334_tr_1739221282	different	db_contradiction	1246	1717	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	גאַכאַנסקי, אַברהם
facs_112_tr_1740521163	facs_334_tr_1754998419	different	db_contradiction	1246	883	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	קאַהאַן, אב [רהם]
facs_112_tr_1740521163	facs_342_tr_1744365726	different	db_contradiction	1246	3033	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	סטריזאָווער אַברהם
facs_112_tr_1740521163	facs_34_tr_1744131414	different	db_contradiction	1246	729	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	טאַנצמאַן, אַברהם-יצחק
facs_112_tr_1740521163	facs_358_tr_1739221614	different	db_contradiction	1246	3024	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	שטיין, אַדאָלף (אַברהם)
facs_112_tr_1740521163	facs_372_tr_1739222357	different	db_contradiction	1246	3818	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	קאַהאַן ישראל [אַברהם]
facs_112_tr_1740521163	facs_382_r_5	different	db_contradiction	1246	3255	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	ווערבעל, מישעל-אַדאָלף [משה-אַברהם]
facs_112_tr_1740521163	facs_396_tr_1744366839	different	db_contradiction	1246	1568	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	עלשטיין אַברהם
facs_112_tr_1740521163	facs_408_tr_1747930566	different	db_contradiction	1246	3654	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	רייזען, אַברהם
facs_112_tr_1740521163	facs_43_r	different	db_contradiction	1246	696	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	שאַרקאַנסקי, אַברהם מיכל
facs_112_tr_1740521163	facs_44_tr_1740521158	different	db_contradiction	1246	1600	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	אייכעל, יצחק
facs_112_tr_1740521163	facs_463_tr_1747930281	different	db_contradiction	1246	2289	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	ליבערמאַן אַברהם
facs_112_tr_1740521163	facs_55_tr_1753681940	different	db_contradiction	1246	3807	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	צוקערמאַן, לייזער
facs_112_tr_1740521163	facs_59_tr_1740521087	different	db_contradiction	1246	1204	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	אַקסעלראָד, אַברהם [אַברהם יצחק]
facs_112_tr_1740521163	facs_64_tr_1747746195	different	db_contradiction	1246	2273	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	לייב אַ [אַברהם-מרדכי]
facs_112_tr_1740521163	facs_80_tr_1733059427	different	db_contradiction	1246	1185	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	אַש. אַברהם [אַברהם אווערבוך]
facs_112_tr_1740521163	facs_82_tr_1744131384	different	db_contradiction	1246	2385	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	ים, א. [יעקב-אברהם יערוכאָמאָוויטש — י. א. מעריסאָן]
facs_112_tr_1740521163	facs_86_tr_1733059457	different	db_contradiction	1246	3510	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	האַלפּערן, אַברהם
facs_112_tr_1740521163	facs_86_tr_1753938264	different	db_contradiction	1246	2008	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	האָכבאַן, אַברהם
facs_112_tr_1740521163	facs_87_r	different	db_contradiction	1246	3634	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	פישזאָן, אַברהם
facs_112_tr_1740521163	facs_90_tr_1740521094	different	db_contradiction	1246	728	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	בוים אַברהם
facs_112_tr_1740521163	facs_97_tr_1733059493	different	db_contradiction	1246	2623	בעל, אַדאָלף [אַברהם ביעלאָצערקאָווסקי]	פּאַסטאָר משה [מוני] [אַברהם משה פּאַסטערנאַק]
facs_112_tr_1740521168	facs_111_tr_1733832758	different	db_contradiction	1247	2240	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	לערנער חנה
facs_112_tr_1740521168	facs_133_tr_1744279145	different	db_contradiction	1247	2327	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	ליטאן, עני [חנה ליפּמאַן]
facs_112_tr_1740521168	facs_186_tr_1736588948	different	db_contradiction	1247	2921	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	שערמאַן, אַננאַ [פּאָפּערנא]
facs_112_tr_1740521168	facs_189_tr_1744279163	different	db_contradiction	1247	2240	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	לערנער חנה
facs_112_tr_1740521168	facs_209_tr_1741260255	different	db_contradiction	1247	1864	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	גאָלובאַק, אַננאַ [חנה רובינשטיין]
facs_112_tr_1740521168	facs_324_tr_1739221845	different	db_contradiction	1247	3500	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	בראַן, חנה
facs_112_tr_1740521168	facs_338_tr_1744365800	different	db_contradiction	1247	3040	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	סוזאַן (צירל גאָלדענבערג]
facs_112_tr_1740521168	facs_36_tr_1740520948	different	db_contradiction	1247	1198	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	אויגענבליק, עני [חנה סויבער]
facs_112_tr_1740521168	facs_371_r_6	different	db_contradiction	1247	1340	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	בלום חנה
facs_112_tr_1740521168	facs_382_tr_1744366861	different	db_contradiction	1247	1541	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	עדעלמאַן-קלעבאַנאָוואַ, ניוניע (חנה)
facs_112_tr_1740521168	facs_421_tr_1739222380	different	db_contradiction	1247	1244	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	בעלעגאָלאָווסקאַ, אַננאַ (חנה)
facs_112_tr_1740521168	facs_51_tr_1740521072	different	db_contradiction	1247	1156	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	אַניעלאַ [חנה קאמפּאנעיעץ-פּאָליאַקאָוו]
facs_112_tr_1740521168	facs_547_tr_1739222039	different	db_contradiction	1247	1541	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	עדעלמאַן-קלעבאַנאָוואַ, ניוניאַ (חנה)
facs_112_tr_1740521168	facs_660_tr_1755030252	different	db_contradiction	1247	2257	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	חנה לעווין
facs_112_tr_1740521168	facs_72_tr_1744131376	different	db_contradiction	1247	2048	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	יאָקוּבּאָוויטש, אַננאַ [חנה מייעראָוויטש]
facs_112_tr_1740521168	facs_91_tr_1740521128	different	db_contradiction	1247	1370	בעל, צילע [חנה צירל ביעלאָצערקאָווסקי]	בוים אַננאַ [חנה פּאָלאַקאָווסקאַ]
facs_112_tr_1744279063	facs_114_tr_1744279198	different	db_contradiction	2202	2343	לאַרעס, יהודית [רבקה חאַנענזאָהן]	לוּבאַרטאָווסקאָ, רעגינאַ (רבקה)
facs_112_tr_1744279063	facs_176_tr_1744279118	different	db_contradiction	2202	2219	לאַרעס, יהודית [רבקה חאַנענזאָהן]	לעבעדיעוו, וויעראַ [רבקה שעכטמאַן]
facs_112_tr_1744279063	facs_198_tr_1736588963	different	db_contradiction	2202	2554	לאַרעס, יהודית [רבקה חאַנענזאָהן]	נערה [רבקה מאָצקין-ראַקאָוו]
facs_112_tr_1744279063	facs_260_tr_1747928893	different	db_contradiction	2202	1368	לאַרעס, יהודית [רבקה חאַנענזאָהן]	באָיאַרסקאַ, רבקה
facs_112_tr_1744279063	facs_29_tr_1756359803	different	db_contradiction	2202	3637	לאַרעס, יהודית [רבקה חאַנענזאָהן]	גליקמאַן, רעניאַ (רבקה)
facs_112_tr_1744279063	facs_324_tr_1744365769	different	db_contradiction	2202	3619	לאַרעס, יהודית [רבקה חאַנענזאָהן]	נערה [רבקה מאָצקין-ראַקאָוו]
facs_112_tr_1744279073	facs_105_tr_1747825152	different	db_contradiction	958	1669	לאַקסער, סאַבּינאַ (שרה)	פֿרידמאַן, סאַראַ [שרה גלעוויצקאַ]
facs_112_tr_1744279073	facs_120_tr_1753936413	different	db_contradiction	958	838	לאַקסער, סאַבּינאַ (שרה)	קראַנצפעלד שרה
facs_112_tr_1744279073	facs_274_tr_1744280822	different	db_contradiction	958	2492	לאַקסער, סאַבּינאַ (שרה)	מישוראַט, סאָניע [שרה-כייקע ראַבינאָוויטש]
facs_112_tr_1744279073	facs_274_tr_1754998433	different	db_contradiction	958	736	לאַקסער, סאַבּינאַ (שרה)	שעהנגאָלד, קלאַראַ
facs_112_tr_1744279073	facs_302_tr_1744365753	different	db_contradiction	958	840	לאַקסער, סאַבּינאַ (שרה)	נאַדאָלסקי, סאָניאַ [שרה קאַץ]
facs_112_tr_1744279073	facs_309_tr_1744365742	different	db_contradiction	958	2547	לאַקסער, סאַבּינאַ (שרה)	נאַטאַנסאָן, סאָניאַ (חיה-שרה)
facs_112_tr_1744279073	facs_386_tr_1755029933	different	db_contradiction	958	2772	לאַקסער, סאַבּינאַ (שרה)	ראָזאַנקאַ, וויעראַ [שרה ווינער]
facs_112_tr_1744279073	facs_390_tr_1744366849	different	db_contradiction	958	1596	לאַקסער, סאַבּינאַ (שרה)	עטינגער שרה [גליקמאַן]
facs_112_tr_1744279073	facs_405_tr_1755029979	different	db_contradiction	958	2281	לאַקסער, סאַבּינאַ (שרה)	ליבערט, שרה ל. [לאה]
facs_112_tr_1744279073	facs_557_tr_1739222011	different	db_contradiction	958	1098	לאַקסער, סאַבּינאַ (שרה)	אַבּעלמאַן, ציפּע (צפּורה)
facs_112_tr_1744279073	facs_568_r_2	different	db_contradiction	958	1153	לאַקסער, סאַבּינאַ (שרה)	אַמאַטין, סאָניאַ
facs_112_tr_1744279073	facs_662_tr_1747931525	different	db_contradiction	958	3493	לאַקסער, סאַבּינאַ (שרה)	שרה און משה פֿרידמאַן
facs_112_tr_1744279073	facs_92_r_1	different	db_contradiction	958	723	לאַקסער, סאַבּינאַ (שרה)	קאַרפּ, סאָפיע
facs_112_tr_1747825141	facs_11_r_2	different	db_contradiction	3628	1302	פרישמאַן, דוד	ביעלאָגלאָווסקי, חיים [דוד בעלקין]
facs_112_tr_1747825141	facs_177_tr_1747825182	different	db_contradiction	3628	3790	פרישמאַן, דוד	איגנאַטאָוו, דוד [איגנאַטאָווסקי]
facs_112_tr_1747825141	facs_180_tr_1747825079	different	db_contradiction	3628	2901	פרישמאַן, דוד	שאַפּיראָ, סאַני [נתנאַל-דוד]
facs_112_tr_1747825141	facs_253_tr_1747928926	different	db_contradiction	3628	3614	פרישמאַן, דוד	קאָסעל, דוד
facs_113_tr_1740521033	facs_126_r_2	different	db_contradiction	1242	1344	בעקלער מאַקס	בלומענפעלד מאַקס
facs_113_tr_1740521033	facs_141_tr_1754377601	different	db_contradiction	1242	2133	בעקלער מאַקס	קאָמפּאַנעיעץ, מאַקס [מרדכי, מאָטעק]
facs_113_tr_1740521033	facs_178_r_2	different	db_contradiction	1242	816	בעקלער מאַקס	לעווי מאַקס
facs_113_tr_1740521033	facs_189_tr_1736589041	different	db_contradiction	1242	2820	בעקלער מאַקס	שאַדאָווסקי, מאַקס (מרדכי)
