UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean
AT-00034,Salzburg,47.80949,13.05501,זלצבורג,,Y,,,,15thCAshkenaz,,2509,"Salzburg [Ger], Salzbourg [Fr], Salisburgo [Ital], Zaltsburg [Rus], Salcburk [Cz], Solnograd [Slov], Solnohrad",-1989985,Salzburg
AT-00034,Salzburg,47.80949,13.05501,זלצפורק,,Y,,,,15thCAshkenaz,,2509,"Salzburg [Ger], Salzbourg [Fr], Salisburgo [Ital], Zaltsburg [Rus], Salcburk [Cz], Solnograd [Slov], Solnohrad",-1989985,Salzburg
AT-00035,Styria,47.3593442,14.4699827,שטיירמרק,,Y,,,,15thCAshkenaz,,,,,Styria
AT-00036,"Oberschützen, Austria?",47.34988,16.20697,אויברשיטץ,,,,,,Prenum - Zemirot Yisrael 1791,,,,,Oberschützen
AT-00038,"Burgenland (Region), Austria",47.5,16.4166666666667,בורגנלאנד,,,,,,JGen,,975,"Burgenland [Ger], Várvidék [Hun], Őrvidék [Hun], Felsőőrvidék [Hun], Bergnland [Yid], Gradišće [Croa], Gradiščanska [Slovene], Deutsch-Westungarn",-1975383,Burgenland (Region)
AT-00039,"Linz, Austria",48.3,14.3,,,,,,,JGen,,2502,"Linz [Ger], Linec [Cz]",-1984321,Linz
AT-00041,"Innsbruck, Austria",47.2666666666667,11.4,,,,,,,JGen,,2507,"Innsbruck [Ger], Inšpruk [Cz], Inspruck [Fr], Inomostí",-1981445,Innsbruck
AT-00042,"Sankt Pölten, Austria",48.2,15.6333333333333,,,,,,,JGen,,2514,"Sankt Pölten [Ger], Svatý Hypolit [Cz], Sankt Pölton, Sankt Poelten, St. Pölten",-1990381,Sankt Pölten
AT-00043,"Steyr, Austria",48.05,14.4166666666666,,,,,,,JGen,,2516,"Steyr [Ger], Steyr Stadt, Steyer",-1992480,Steyr
AT-00044,"Rust, Austria",47.8,16.6666666666667,,,,,,,JGen,,2517,"Rust [Ger], Ruszt [Hun], Stadt Rust",-1989867,Rust
AT-00045,"Klosterneuburg, Austria",48.3,16.3166666666667,,,,,,,JGen,,2518,"Klosterneuburg [Ger], Klosterneuberg",-1982773,Klosterneuburg
AT-00046,"Pinkafeld, Austria",47.3666666666666,16.1166666666667,,,,,,,JGen,,2523,"Pinkafeld [Ger], Pinkafő [Hun], Pinkafelj [Croa], Pinkafel [Slovene], Pinkafa [Romani]",-1987960,Pinkafeld
AT-00047,"Amstetten, Austria",48.1166666666666,14.8666666666667,,,,,,,JGen,,2525,Amstetten [Ger],-1974003,Amstetten
AT-00048,"Poysdorf, Austria",48.6666666666667,16.6333333333333,,,,,,,JGen,,3808,Poysdorf [Ger],-1988332,Poysdorf
AT-00049,"Neulengbach, Austria",48.2,15.9,,,,,,,JGen,,3809,Neulengbach [Ger],-1986016,Neulengbach
AT-00050,"Bregenz, Austria",47.5,9.76666666666667,,,,,,,JGen,,3811,Bregenz [Ger],-1975069,Bregenz
AT-00051,"Stockerau, Austria",48.3833333333333,16.2166666666666,,,,,,,JGen,,4093,"Stockerau [Ger], Štokrava [Cz]",-1992560,Stockerau
AT-00052,"Korneuburg, Austria",48.35,16.3333333333333,,,,,,,JGen,,4094,Korneuburg [Ger],-1982990,Korneuburg
AT-00053,"Hollabrunn, Austria",48.55,16.0833333333333,אבערהאלאברון,,,,,,Kagan,31,4095,"Hollabrunn [Ger], Oberhollabrunn",-1981020,Hollabrunn
AT-00055,"Mistelbach, Austria",48.5666666666667,16.5833333333333,,,,,,,JGen,,4343,"Mistelbach [Ger], Mistelbach an der Zaya",-1985179,Mistelbach
AT-00056,"Klagenfurt, Austria",46.6166666666666,14.3,קלאגנפורט,,,,,,Kagan,7616,5044,"Klagenfurt [Ger], Celovec [Cz, Slovene], Klagenfurt am Wörthersee",-1982354,Klagenfurt
AT-00057,"Groß-Enzersdorf, Austria",48.2,16.55,,,,,,,JGen,,5122,"Groß-Enzersdorf [Ger], Gross Enzersdorf, Genzersdorf",-1978775,Groß-Enzersdorf
AT-00058,"Oberwart, Austria",47.2833333333333,16.2,,,,,,,JGen,,5224,"Oberwart [Ger], Felsöör [Hun], Gornja Borta [Croa], Felsö-Eör, Oberwarth",-1987131,Oberwart
AT-00059,"Horn, Austria",48.65,15.65,,,,,,,JGen,,5315,Horn [Ger],-1981141,Horn
AT-00060,"Gänserndorf, Austria",48.35,16.7333333333333,,,,,,,JGen,,6002,"Gänserndorf [Ger], Untergänserndorf",-1977727,Gänserndorf
AT-00063,"Zellerndorf, Austria",48.69453,15.9567400999999,צעלערנדארף,,,,,,Kagan,7008,,,,Zellerndorf
AT-00064,"Kroatisch Geresdorf, Austria",47.4914176,16.6102672,גערעסדארף,,,,,,Kagan,1773,,,,Kroatisch Geresdorf
AT-00065,"Weinern, Austria",48.81455,15.4387198999999,וויינערן,,,,,,Kagan,2773,,,,Weinern
AT-00066,"Grafenschachen, Austria",47.36198,16.06669,אראקסאלאש,,,,,,Kagan,630,,,,Grafenschachen
AT-00067,"Reichenau an der Rax, Austria",47.6983777999999,15.8350738,רייכענוי,,,,,,Kagan,8217,,,,Reichenau an der Rax
AT-00068,"Zissersdorf, Austria",48.4025075,16.1393214,ציסערסדארף,,,,,,Kagan,6993,,,,Zissersdorf
AT-00069,"Heinrichs bei Weitra, Austria",48.747371,14.8379,היינריכסווייט,,,,,,Kagan,2438,,,,Heinrichs bei Weitra
AT-00070,"Gattendorf, Austria",48.01424,16.98355,גאטנדארף,,,,,,Kagan,1567,6566,"Gattendorf [Ger], Gáta [Hun, until 1899], Lajtakáta [Hun, after 1899], Raušer [Croa], Gatha, Lajtha-Káta",-1977810,Gattendorf
AT-00070,"Gattendorf, Austria",48.01424,16.98355,קאטענדארף,,,,,,Kagan,7097,6566,"Gattendorf [Ger], Gáta [Hun, until 1899], Lajtakáta [Hun, after 1899], Raušer [Croa], Gatha, Lajtha-Káta",-1977810,Gattendorf
AT-00070,"Gattendorf, Austria",48.01424,16.98355,קטן דארף,,,,,,Kagan,7097,6566,"Gattendorf [Ger], Gáta [Hun, until 1899], Lajtakáta [Hun, after 1899], Raušer [Croa], Gatha, Lajtha-Káta",-1977810,Gattendorf
AT-00071,"Weiz, Austria",47.21717,15.62297,ווייץ,,,,,,Kagan,2778,,,,Weiz
AT-00072,"Hönigsberg, Austria",47.58191,15.64635,העניגסבערג,,,,,,Kagan,2490,,,,Hönigsberg
AT-00073,"Aspern, Vienna, Austria",48.2172549,16.4927219,אשפערן ביי ווין,,,,,,Kagan,687,,,,Aspern
AT-00074,"Krumbach, Austria",47.5219,16.193685,קרומבאך,,,,,,Kagan,7853,,,,Krumbach
AT-00075,"Deinzendorf, Gemeinde Zellerndorf, Austria",48.69585,15.92091,דיינענדארף,,,,,,Kagan,2062,,,,Deinzendorf
AT-00076,"Felling, Austria",48.86516,15.79759,פעלינג,,,,,,Kagan,6878,,,,Felling
AT-00077,"Wiesen, Austria",47.73779,16.33909,וויזן,,,,,,Kagan,2738,,,,Wiesen
AT-00077,"Wiesen, Austria",47.73779,16.33909,רעטפאלו,,,,,,Kagan,2738,,,,Wiesen
AT-00078,"Wimpassing im Schwarzatale, Austria",47.6992999,16.0329482,ווימפאסינג,,,,,,Kagan,2825,,,,Wimpassing im Schwarzatale
AT-00079,"Döging, Gemeinde Aspach, Austria",48.19194,13.31867,דעגינג,,,,,,Kagan,2115,,,,Döging
AT-00080,"Donnerskirchen, Austria",47.89444,16.64661,דאנערסקירכען,,,,,,Katzav3,,,,,Donnerskirchen
AT-00081,"Carinthia, Austria",46.722203,14.1805882,מדינת קערנטן,,,,,,15thCAshkenaz,,,,,Carinthia
AT-00081,"Carinthia, Austria",46.722203,14.1805882,קערנטן,,,,,,15thCAshkenaz,,,,,Carinthia
AT-00082,"Dornbach, Wien, Austria",48.231272,16.2804609,דארנבאך,,,,,,Kagan,1957,,,,Dornbach
AT-00083,"Kirchschlag bei Linz, Austria",48.4129959,14.2763981,קירכשלאג,,,,,,Kagan,7567,,,,Kirchschlag bei Linz
AT-00084,"Landstrasse, Vienna, Austria",48.196389,16.395833,לאנדשטראססע,,,,,,"SHU""M",,,,,Landstrasse
AU-00000,Australia,-25.274398,133.775136,אוסטרליא,,,,,,Gurewicz stationery,,,,,Australia
AU-00000,Australia,-25.274398,133.775136,אוסטרליה,,,,,,Importation Letter,,,,,Australia
AU-00002,Sydney,-33.8688197,151.2092955,סידניי,,,,,,Prenum 74,,,,,Sydney
AU-00003,"Melbourne, Australia",-37.8136276,144.9630576,מלבורן,,,,,,Importation Letter,,,,,Melbourne
AU-00003,"Melbourne, Australia",-37.8136276,144.9630576,מעלבארן,,,,,,Gurewicz stationery,,,,,Melbourne
AZ-00001,"Baku, Azerbaijan",40.4092616999999,49.8670924,באקו,,,,,,DivM,1020,4913,"Bakı [Azeri], Baku [Rus]",-2705195,Baku
AZ-00011,"Lankaran, Azerbaijan",38.75,48.85,,,,,,,JGen,,4914,"Lankaran, Lənkəran [Azeri], Lenkoran",-2707450,Lankaran
AZ-00012,"Quba, Azerbaijan",41.3666666666667,48.5166666666667,,,,,,,JGen,,4915,"Quba [Azeri], Kuba [Rus], Guba",-2708214,Quba
AZ-00013,"Vasilyevka, Azerbaijan",41.4818164,48.920139,וואסילעווקע,,,,,,Kagan,2638,,,,Vasilyevka
BA-00000,Bosnia,43.915886,17.679076,בוסנא,,,,,,Sponsors - Leket HaZohar,,,,,Bosnia
BA-00000,Bosnia,43.915886,17.679076,בוסנייא,,,,,,Hakham Zvi,,,,,Bosnia
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,סאראיי,,,,,,Prenum - Kehilot Yaakov,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,סאראיעווע,,,,,,Kagan,5655,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,סעראיעווא,,,,,,Kagan,5655,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,שאראי,,,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=110&st=&pgnum=6,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,שאראיי,,,,,,Kagan,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo
BA-00001,"Sarajevo, Bosnia-Herzegovina",43.85,18.3833333333333,שראי דמי בושנה,,,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=41525&st=&pgnum=232,8427,2329,"Sarajevo [Bosn], Szarajevó [Hun], Sarajewo [Ger], Saraybosna [Turk], Vrh Bosna, Bosna-Sarai",-94996,Sarajevo
BA-00010,"Travnik, Bosnia-Herzegovina",44.2333333333333,17.6666666666667,טראבניק,,,,,,Kagan,3673,2217,"Travnik [Bosn, Serb, Croa, Ger], Traunik",-98524,Travnik
BA-00010,"Travnik, Bosnia-Herzegovina",44.2333333333333,17.6666666666667,טראווניק,,,,,,JGen,3673,2217,"Travnik [Bosn, Serb, Croa, Ger], Traunik",-98524,Travnik
BA-00010,"Travnik, Bosnia-Herzegovina",44.2333333333333,17.6666666666667,טראפניק,,,,,,Kagan,3673,2217,"Travnik [Bosn, Serb, Croa, Ger], Traunik",-98524,Travnik
BA-00012,"Tuzla, Bosnia-Herzegovina",44.55,18.6666666666667,דאלנא טוזלע,,,,,,Kagan,1905,2330,"Tuzla [Bosn, Ger], Donja Tuzla",-99066,Tuzla
BA-00013,"Banja Luka, Bosnia-Herzegovina",44.7833333333333,17.1833333333333,באניא לוקא,,,,,,Kagan,989,2331,"Banja Luka [Serb], Banjaluka, Banyaluka, Banialuka, Banialuca",-74381,Banja Luka
BA-00013,"Banja Luka, Bosnia-Herzegovina",44.7833333333333,17.1833333333333,באנייאלוקה,,,,,,Prenum - Kehilot Yaakov,989,2331,"Banja Luka [Serb], Banjaluka, Banyaluka, Banialuka, Banialuca",-74381,Banja Luka
BA-00014,"Mostar, Bosnia-Herzegovina",43.35,17.8,,,,,,,JGen,,2332,Mostar,-89574,Mostar
BA-00015,"Bijeljina, Bosnia-Herzegovina",44.75,19.2166666666666,בילינא,,,,,,Kagan,1269,2333,"Bijeljina [Serb], Bjelina [Ger], Bieglin, Belina, Bilina",-75056,Bijeljina
BA-00015,"Bijeljina, Bosnia-Herzegovina",44.75,19.2166666666666,ביעלינא,,,,,,Kagan,1269,2333,"Bijeljina [Serb], Bjelina [Ger], Bieglin, Belina, Bilina",-75056,Bijeljina
BA-00016,"Doboj, Bosnia-Herzegovina",44.7333333333333,18.0833333333333,,,,,,,JGen,,5002,"Doboj [Serb, Ger]",-78514,Doboj
BA-00017,"Prijedor, Bosnia-Herzegovina",44.9833333333333,16.7166666666666,,,,,,,JGen,,5417,Prijedor [Bosn],-93181,Prijedor
BA-00018,"Bihać, Bosnia-Herzegovina",44.8166666666667,15.8666666666667,ביהאץ,,,,,,Kagan,1203,5598,"Bihać [Bosn], Bihács [Hun]",-75014,Bihać
BA-00018,"Bihać, Bosnia-Herzegovina",44.8166666666667,15.8666666666667,ביחאץ,,,,,,JGen,1203,5598,"Bihać [Bosn], Bihács [Hun]",-75014,Bihać
BA-00019,"Brèko, Bosnia-Herzegovina",44.8666666666666,18.8166666666667,,,,,,,JGen,,5650,"Brèko [Bosn, Serb, Croa], Novi Brcka [Ger]",-76047,Brèko
BA-00020,"Derventa, Bosnia-Herzegovina",44.9833333333333,17.9166666666667,,,,,,,JGen,,5829,"Derventa [Bosn], Dervent [Ger]",-78353,Derventa
BA-00021,"Zenica, Bosnia-Herzegovina",44.2,17.9,,,,,,,JGen,,6371,Zenica [Bosn],-102019,Zenica
BA-00022,"Beleni, Bosnia and Herzegovina",43.4149877,18.7244578,בעלעני,,,,,,Kagan,1362,,,,Beleni
BE-00001,Brussels,50.8503396,4.3517103,ברוסיל,,,,,,Melamed Lehoil,1511,4359,"Bruxelles [Fr], Brussel [Dut], Brussels [Eng], Brussele [Wall]",-1955538,Brussels
BE-00001,Brussels,50.8503396,4.3517103,בריסל,,,,,,Kagan,1511,4359,"Bruxelles [Fr], Brussel [Dut], Brussels [Eng], Brussele [Wall]",-1955538,Brussels
BE-00001,Brussels,50.8503396,4.3517103,בריססיל,,,,,,Kagan,1511,4359,"Bruxelles [Fr], Brussel [Dut], Brussels [Eng], Brussele [Wall]",-1955538,Brussels
BE-00001,Brussels,50.8503396,4.3517103,בריססעל,,,,,,Kagan,1511,4359,"Bruxelles [Fr], Brussel [Dut], Brussels [Eng], Brussele [Wall]",-1955538,Brussels
BE-00002,Antwerp,51.2194475,4.4024643,אנווער,,,,,,Kagan,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אנוערבין,,,,,,Prenum 117,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערבין,,,,,,Kagan,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערפין,,,,,,,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערפן,,,,,,Kagan,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אנטווערפען,,,,,,,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אנטוורפן,,,,,,Yabia Omer,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,אניווערס,,,,,,Kagan,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00002,Antwerp,51.2194475,4.4024643,ענטווערפען,,,,,,LM/SS,513,4358,"Antwerpen [Dut], Anvers [Fr], Antwerp [Eng], Anverse [Wall]",-1953257,Antwerp
BE-00003,"Ghent, Belgium",51.05,3.71666666666667,גענט,,,,,,Kagan,1744,4362,"Gent [Dut, Ger], Ghent [Eng], Gand [Fr]",-1958757,Ghent
BE-00013,"Laeken, Brussels, Belgium",50.87783,4.34807,,,,,,,Prenum - Pinner Talmud,,,,,Laeken
BE-00015,"Charleroi, Belgium",50.4166666666667,4.43333333333333,,,,,,,JGen,,4360,"Charleroi [Fr], Tchålerwè [Walloon]",-1955924,Charleroi
BE-00016,"Farciennes, Belgium",50.4333333333333,4.55,,,,,,,JGen,,4361,"Farciennes [Fr], Fårcene [Wall]",-1957942,Farciennes
BE-00018,"Liège, Belgium",50.6333333333333,5.56666666666667,ליטיך,,,,,,Kagan,4403,4363,"Liège [Fr], Lüttich [Ger], Luik [Dut], Luick [Wal], Liége [Fr, until 1949]",-1964016,Liège
BE-00019,"Mons, Belgium",50.45,3.93333333333333,,,,,,,JGen,,4364,"Mons [Fr], Bergen [Dut, Ger], Mont [Wall]",-1965562,Mons
BE-00020,"Oostende, Belgium",51.2166666666667,2.91666666666666,,,,,,,JGen,,5438,"Oostende [Dut], Ostende [Fr], Ostend [Eng]",-1966651,Oostende
BE-00021,"Arlon, Belgium",49.6833333333333,5.81666666666667,,,,,,,JGen,,5490,"Arlon [Fr], Aarlen [Dut], Arel [Ger, Lux], Årlon [Wall]",-1953322,Arlon
BE-00022,"Namur, Belgium",50.4666666666667,4.83333333333333,,,,,,,JGen,,6617,"Namur [Fr], Namen [Dut], Nameur [Wall], Namür [Ger]",-1965962,Namur
BE-90001,Flanders,51.0108706,3.7264613,פלאנדיש,,,,,,SDM,,,,,Flanders
BE-90001,Flanders,51.0108706,3.7264613,פראנדיש,,,,,,SDM,,,,,Flanders
BG-00000,Bulgaria,43.0,25.0,בולגאריע,,,,,,JGen,,613,"Bulgaria [Eng, Rom], Bŭlgariya [Bulg], Bulgarien [Ger], Bulgaristan [Turk], Bułgaria [Pol], Bulgarie [Fr], Republika Bulgaria, Bălgariia, Bılgariya",-832642,Bulgaria
BG-00001,"Sofia, Bulgaria",42.6977082,23.3218675,סאפיע,,,,,,JGen,5634,2354,"Sofiya [Bulg], Sofia [Eng, Fr, Ger, Ital], Sofya [Turk], Sofiye [Yid], Serdica [Lat, Grk], Ulpia-Serdica, Sredets, Sofija",-838489,Sofia
BG-00001,"Sofia, Bulgaria",42.6977082,23.3218675,סופיא,,,,,,SDM,5634,2354,"Sofiya [Bulg], Sofia [Eng, Fr, Ger, Ital], Sofya [Turk], Sofiye [Yid], Serdica [Lat, Grk], Ulpia-Serdica, Sredets, Sofija",-838489,Sofia
BG-00001,"Sofia, Bulgaria",42.6977082,23.3218675,סופיאה,,,,,,,5634,2354,"Sofiya [Bulg], Sofia [Eng, Fr, Ger, Ital], Sofya [Turk], Sofiye [Yid], Serdica [Lat, Grk], Ulpia-Serdica, Sredets, Sofija",-838489,Sofia
BG-00001,"Sofia, Bulgaria",42.6977082,23.3218675,סופיע,,,,,,Prenum 2220,5634,2354,"Sofiya [Bulg], Sofia [Eng, Fr, Ger, Ital], Sofya [Turk], Sofiye [Yid], Serdica [Lat, Grk], Ulpia-Serdica, Sredets, Sofija",-838489,Sofia
BG-00001,"Sofia, Bulgaria",42.6977082,23.3218675,צופיאה,,,,,,SDM,5634,2354,"Sofiya [Bulg], Sofia [Eng, Fr, Ger, Ital], Sofya [Turk], Sofiye [Yid], Serdica [Lat, Grk], Ulpia-Serdica, Sredets, Sofija",-838489,Sofia
BG-00001,"Sofia, Bulgaria",42.6977082,23.3218675,שופיאה,,,,,,SDM,5634,2354,"Sofiya [Bulg], Sofia [Eng, Fr, Ger, Ital], Sofya [Turk], Sofiye [Yid], Serdica [Lat, Grk], Ulpia-Serdica, Sredets, Sofija",-838489,Sofia
BG-00011,"Vidin, Bulgaria",43.996159,22.8679302,בודון,,,,,,,2727,2370,"Vidin [Bulg], Widin, Vidine",-839613,Vidin
BG-00011,"Vidin, Bulgaria",43.996159,22.8679302,ווידין,,,,,,Kagan,2727,2370,"Vidin [Bulg], Widin, Vidine",-839613,Vidin
BG-00011,"Vidin, Bulgaria",43.996159,22.8679302,וידין,,,,Y,,SDM,2727,2370,"Vidin [Bulg], Widin, Vidine",-839613,Vidin
BG-00012,"Nikopol, Bulgaria",43.700859,24.8946628,ניקופול,,,,,,SDM,,2364,"Nikopol [Bulg, Rom], Niğbolu [Turk], Nikopolis [Grk], Nicopoli [Ital], Nikápoly [Hun], Nicopolis [Lat], Nikopoli, Nikopil, Nicopol",-836702,Nikopol
BG-00013,"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליבי,,,,,,Kagan,6837,2355,"Plovdiv [Bulg], Filibe [Turk], Philippopoli [Grk], Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",-837298,Plovdiv
BG-00013,"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליבע,,,,,,Prenum 2220,6837,2355,"Plovdiv [Bulg], Filibe [Turk], Philippopoli [Grk], Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",-837298,Plovdiv
BG-00013,"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליפאפאל,,,,,,Kagan,6837,2355,"Plovdiv [Bulg], Filibe [Turk], Philippopoli [Grk], Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",-837298,Plovdiv
BG-00013,"Plovdiv, Bulgaria",42.1354079,24.7452904,פיליפופול,,,,,,SDM,6837,2355,"Plovdiv [Bulg], Filibe [Turk], Philippopoli [Grk], Vinipoppolis, Poulpoudeva, Plovdin, Ploudin, Pinople, Philippopolis, Philippopel, Filipopol, Filiba",-837298,Plovdiv
BG-00014,"Pleven, Bulgaria",43.4170423,24.6066847,פליבנה,,,,,,SDM,6626,2368,"Pleven [Bulg], Plevna [Rom], Plevne [Turk], Plewen [Ger], Plyeven",-837287,Pleven
BG-00014,"Pleven, Bulgaria",43.4170423,24.6066847,פלעוונע,,,,,,Kagan,6626,2368,"Pleven [Bulg], Plevna [Rom], Plevne [Turk], Plewen [Ger], Plyeven",-837287,Pleven
BG-00014,"Pleven, Bulgaria",43.4170423,24.6066847,פניבנה,,,,,,SDM,6626,2368,"Pleven [Bulg], Plevna [Rom], Plevne [Turk], Plewen [Ger], Plyeven",-837287,Pleven
BG-00015,"Petrich, Bulgaria",41.3981080999999,23.2066849,דולייא,,,,,https://books.google.co.il/books?id=bhJDAAAAcAAJ&pg=PA508&lpg=PA508&dq=doglia+macedonia&source=bl&ots=mIdlOYDrTw&sig=ACfU3U3ehbsBi0pLiQubXeP9ifVwaf19ow&hl=en&sa=X&ved=2ahUKEwj7pbm4nY7nAhUjmVwKHastA9QQ6AEwAHoECAcQAQ#v=onepage&q=doglia%20macedonia&f=false,SDM,,,,,Petrich
BG-00016,"Shumen, Bulgaria",43.2666666666667,26.9166666666667,שומנא,,,,Y,,Prenum 2220,,494,"Shumen [Bulg], Şumnu [Turk], Schumen [Ger], Kolarovgrad [1950-1965], Shumla, Šumla, Šumen, Choumen",-838266,Shumen
BG-00019,"Ruse, Bulgaria",43.8333333333333,25.95,אורוסג'וק,,,,,,Kagan,193,2356,"Ruse [Bulg], Rusçuk [Turk], Rusciuc [Rom], Russe [Ger], Roussé [Fr], Rousse, Rustchuk, Rustschuk, Rushtuk, Rushchuk, Rušèuk, Rusciuk, Rustciuk, Ruschuq, Ruschuk, Roustchouk, Rouschouk",-837975,Ruse
BG-00019,"Ruse, Bulgaria",43.8333333333333,25.95,רוסטשוק,,,,,,Kagan,8159,2356,"Ruse [Bulg], Rusçuk [Turk], Rusciuc [Rom], Russe [Ger], Roussé [Fr], Rousse, Rustchuk, Rustschuk, Rushtuk, Rushchuk, Rušèuk, Rusciuk, Rustciuk, Ruschuq, Ruschuk, Roustchouk, Rouschouk",-837975,Ruse
BG-00020,"Varna, Bulgaria",43.2166666666667,27.9166666666667,,,,,,,JGen,,2357,"Varna [Bulg], Stalin [1949-56], Warna [Ger], Odessos [Grk], Odessus",-839465,Varna
BG-00021,"Pazardzhik, Bulgaria",42.2,24.3333333333333,באזארג'יק,,,,,,Kagan,860,2358,"Pazardzhik [Bulg], Pazarcık [Turk], Pasardschik [Ger], Tatar Pazardžik, Tatar Pazardzhik, Tatar Pazardjik, Tatar Bazardžik, Tatar-Bazardzhik, Pazardžik, Pazardjik, Pasardshik",-837110,Pazardzhik
BG-00021,"Pazardzhik, Bulgaria",42.2,24.3333333333333,באזארדזשיק,,,,,,Kagan,860,2358,"Pazardzhik [Bulg], Pazarcık [Turk], Pasardschik [Ger], Tatar Pazardžik, Tatar Pazardzhik, Tatar Pazardjik, Tatar Bazardžik, Tatar-Bazardzhik, Pazardžik, Pazardjik, Pasardshik",-837110,Pazardzhik
BG-00022,"Sliven, Bulgaria",42.6666666666667,26.3166666666667,סליוונע,,,,,,Kagan,5930,2359,"Sliven [Bulg], İslimiye [Turk], Sliwen [Ger], Slivno, Islimje",-838421,Sliven
BG-00023,"Yambol, Bulgaria",42.4833333333333,26.5,יאמבול,,,,,,Prenum 2220,,2360,"Yambol [Bulg], Yanbolu [Turk], Yampolis, Jamboli, Jambol, Iambol",-839944,Yambol
BG-00024,"Kyustendil, Bulgaria",42.2833333333332,22.6833333333333,,,,,,,JGen,,2361,"Kyustendil [Bulg], Köstendil [Turk], Kjustendil [Ger], Velbazhd, Küstendil, Kiousténdil, Keustendil",-835744,Kyustendil
BG-00025,"Burgas, Bulgaria",42.5,27.4666666666666,בארגאז,,,,,,Prenum 2220,,2362,"Burgas [Bulg], Burgaz [Turk], Pirgos [Grk], Bourgas, Burghaz",-832673,Burgas
BG-00026,"Khaskovo, Bulgaria",41.9333333333332,25.55,,,,,,,JGen,,2363,"Khaskovo [Bulg], Hasköy [Turk], Chaskowo [Ger, Pol], Chaskovo, Haskovo, Haskiöj, Chasköi",-835029,Khaskovo
BG-00027,"Stara Zagora, Bulgaria",42.4166666666667,25.6333333333333,,,,,,,JGen,,2365,"Stara Zagora [Bulg], Eski Zağra [Turk], Stara Sagora [Ger]",-838654,Stara Zagora
BG-00028,"Karlovo, Bulgaria",42.6333333333333,24.8,,,,,,,JGen,,2366,"Karlovo [Bulg], Karlıova [Turk], Karlowo [Ger], Levskigrad, Grad Karlove",-834899,Karlovo
BG-00029,"Dupnitsa, Bulgaria",42.2666666666667,23.1166666666667,,,,,,,JGen,,2367,"Dupnitsa [Bulg], Stanke Dimitrov [Bulg, 1948-89], Stanke Dimitrovo, Marek, Dupniza, Dupnica, Dubnica, Doupnitza",-838630,Dupnitsa
