UID,EngName,Latitude,Longitude,HebName,blank5,Rishon,YS_id,IsWord,Notes,Sourcing,KaganID,JGenID,AltEng,USBGN,EngClean,_match_status,_match_method,_grade,_confidence,_sound_match,_flags,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
HU-00538,"Mezőtárkány, Hungary",47.7198231,20.4763891,מעזעטארקאני,,,,,,Kagan,4992,,,,Mezőtárkány,no_match,,C_review,0.0,,,,,,,
HU-00539,"Püspöki, Gyöngyös, Hungary",47.7756699,19.91755,פושפיקי,,,,,,Kagan,6597,,,,Püspöki,no_match,,C_review,0.0,,,,,,,
HU-00539,"Püspöki, Gyöngyös, Hungary",47.7756699,19.91755,פושפעק,,,,,,Kagan,6597,,,,Püspöki,no_match,,C_review,0.0,,,,,,,
HU-00539,"Püspöki, Gyöngyös, Hungary",47.7756699,19.91755,פישפיקי,,,,,,Kagan,6597,,,,Püspöki,no_match,,C_review,0.0,,,,,,,
HU-00539,"Püspöki, Gyöngyös, Hungary",47.7756699,19.91755,פישפעק,,,,,,Kagan,6597,,,,Püspöki,no_match,,C_review,0.0,,,,,,,
HU-00539,"Püspöki, Gyöngyös, Hungary",47.7756699,19.91755,פישפעקי,,,,,,Kagan,6597,,,,Püspöki,no_match,,C_review,0.0,,,,,,,
HU-00541,"Folyás, Hungary",47.8086696,21.1371808999999,פאליאש,,,,,,Kagan,6782,,,,Folyás,fuzzy,fuzzy,C_review,1.0,,,,,,,8220|20078
HU-00542,"Szápár, Hungary",47.3179687999999,18.0377135,סאפאר,,,,,,Kagan,5630,,,,Szápár,fuzzy,fuzzy,C_review,1.0,,,,,,,80852|7058|406|18400|19965
HU-00543,"Vadkert, Sárvár, Hungary",47.2465665,16.9482362,וואדקערט,,,,,,Kagan,2540,,,,Vadkert,no_match,,C_review,0.0,,,,,,,
HU-00544,"Hejőbába, Hungary",47.9059201,20.9452436,ה' באבא,,,,,,Kagan,2478,,,,Hejőbába,fuzzy,fuzzy,C_review,1.0,,,,,,,22228
HU-00544,"Hejőbába, Hungary",47.9059201,20.9452436,העבאבא,,,,,,Kagan,2478,,,,Hejőbába,fuzzy,fuzzy,C_review,1.0,,,,,,,22228
