unlinked_id,label_yi,label_en,qid,lat,lon,occurrences,fields,_match_status,_match_method,_confidence,_kima_id,_kima_name_rom,_kima_name_heb,_distance_km,_candidates
U259,בראָד,,,,,4,settlements,name_exact,name_exact,0.95,677,Brody (Ukraine),ברודי (אוקראינה),,
U260,בראָדוועי,,,,,4,addresses;venues,fuzzy,fuzzy,1.0,,,,,3864|570
U261,בראנקס,Bronx,Q18426,,,4,settlements;venues,name_exact,name_exact,0.95,10787,"Bronx (New York, N.Y.)","ברונקס (ניו יורק, ניו יורק)",,
U262,גרענד סטריט,,,,,4,addresses,no_match,,0.0,,,,,
U263,דרום-אָפריקע,,,,,4,countries;venues,no_match,,0.0,,,,,
U264,וואַשינגטאָן,"Washington, D.C.",Q61,,,4,settlements,name_exact,wikidata,0.99,954,Washington (D.C.),ושינגטון (די. סי.),,
U265,וואָלינער געגנט,,,,,4,province,no_match,,0.0,,,,,
U266,וויטעבסקער גוב.,,,,,4,province,no_match,,0.0,,,,,
U267,זשיגניצא,,,,,4,venues,no_match,,0.0,,,,,
U268,טאַליאַ טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U269,טלאָמאַצקע,,,,,4,addresses,no_match,,0.0,,,,,
U270,טעאַטער,,,,,4,venues,fuzzy,fuzzy,1.0,,,,,6374|27083|2293
U271,טשילע,,,,,4,countries;venues,no_match,,0.0,,,,,
U272,יאסי,,,,,4,settlements,name_exact,name_exact,0.95,669,Iași (Romania),יאסי (רומניה),,
U273,יידישן קונסט-טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U274,יעליסאַוועטגראָד,,,,,4,settlements;venues,name_exact,name_exact,0.95,14587,Kirovohrad (Ukraine),קירובגרד (אוקראינה),,
U275,כעלם,,,,,4,settlements,fuzzy,fuzzy,1.0,,,,,6915|19460|1674|12194|14264
U276,ליבערטי,,,,,4,place;venues,no_match,,0.0,,,,,
U277,לייפּציג,,,,,4,settlements,name_exact,name_exact,0.95,579,Leipzig (Germany),ליפציג (גרמניה),,
U278,ליריק-טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U279,מאָהילעוו,Mogilev,Q193581,,,4,settlements,name_exact,name_exact,0.95,18781,Mohyliv-Podilʹsʹkyĭ (Ukraine),מויליב-פודילסקי (אוקראינה),,
U280,מוראַנאָווער טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U281,מילוואַקיי,Milwaukee,Q37836,,,4,settlements,name_exact,wikidata,0.99,7493,Milwaukee (Wis.),מילווקי (ויסקונסין),,
U282,מעלבורן,,,,,4,settlements,name_exact,name_exact,0.95,632,Melbourne (Vic.),מלבורן (ויקטוריה),,
U283,מעקסיקע סיטי,,,,,4,settlements,no_match,,0.0,,,,,
U284,נאָליציע,,,,,4,province,no_match,,0.0,,,,,
U285,ניו-יאָרקער,,,,,4,venues,fuzzy,fuzzy,0.75,,,,,32
U286,נייער יידישער טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U287,נעשאַנאַל-טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U288,נעשאָנאַל טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U289,סאָסנאָוויץ,,,,,4,settlements,fuzzy,fuzzy,0.667,,,,,18249
U290,סקאַלאַ-טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U291,עליזעום-טעאַטער,,,,,4,venues,no_match,,0.0,,,,,
U292,פּאָלטאַווער גוב.,,,,,4,province,no_match,,0.0,,,,,
U293,פּאָלטאָווער גוב.,,,,,4,province,no_match,,0.0,,,,,
U294,פּויקן,,,,,4,countries;country,fuzzy,fuzzy,1.0,,,,,89609|7856|11506
U295,פּעטראָגראָד,,,,,4,settlements,name_exact,name_exact,0.95,678,Saint Petersburg (Russia),פטרבורג (רוסיה),,
U296,פילאַדעלפיע,,,,,4,settlements;venues,name_exact,name_exact,0.95,408,Philadelphia (Pa.),פילדלפיה (פנסילבניה),,
U297,פילאדעלפיע,,,,,4,settlements,name_exact,name_exact,0.95,408,Philadelphia (Pa.),פילדלפיה (פנסילבניה),,
U298,קאָוונער,,,,,4,province;settlements,fuzzy,fuzzy,0.8,,,,,382
U299,קאָפּענהאָגן,,,,,4,settlements,name_exact,name_exact,0.95,390,Copenhagen (Denmark),קופנהגן (דנמרק),,
U300,קובאַ,,,,,4,countries;venues,name_exact,name_exact,0.95,18742,Quba (Azerbaijan),קובה (אזרבייג'ן),,
U301,קרים,,,,,4,place;province;venues,name_exact,name_exact,0.95,17099,Crimea (Ukraine),קרים (אוקראינה),,
U302,ראָוונע,,,,,4,settlements,name_exact,name_exact,0.95,1728,"Rivne (Rivnensʹka oblastʹ, Ukraine)","רובנו (מחוז רובנו, אוקראינה)",,
U303,רוסישפּוילן,,,,,4,country;province,no_match,,0.0,,,,,
U304,ריגער געטאָ,Riga Ghetto,Q1370115,,,4,province;settlements;venues,no_match,,0.0,,,,,
U305,שטאָטישער שול,,,,,4,venues,no_match,,0.0,,,,,
U306,שיקאָגאַ,,,,,4,settlements,name_exact,name_exact,0.95,282,Chicago (Ill.),שיקגו (אילינוי),,
U307,תל אביב,,,,,4,settlements,name_exact,name_exact,0.95,272,Tel Aviv-Yafo (Israel),תל אביב-יפו (ישראל),,
U308,תלמוד תורה,,,,,4,venues,no_match,,0.0,,,,,
U309,אָדעאָן-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U310,אוירווינג פלייס טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U311,אוירווינג פלייס-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U312,אוירווינג-פלייס-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U313,אורוגוויי,,,,,3,countries,fuzzy,fuzzy,1.0,,,,,6901|13308
U314,איטאָליע,,,,,3,countries,no_match,,0.0,,,,,
U315,באלטימאָר,,,,,3,settlements,name_exact,name_exact,0.95,515,Baltimore (Md.),בולטימור (מרילנד),,
U316,בודאפּעסט,,,,,3,settlements,name_exact,name_exact,0.95,513,Budapest (Hungary),בודפסט (הונגריה),,
U317,בוענאָס-אַיירעס,,,,,3,settlements,name_exact,name_exact,0.95,510,Buenos Aires (Argentina),בואנוס איירס (ארגנטינה),,
U318,בייערן,,,,,3,province;venues,fuzzy,fuzzy,1.0,,,,,73899|9076|82399|22288
U319,ביעלאָצערקאָוו,Bila Tserkva,Q33529,,,3,settlements,fuzzy,fuzzy,1.0,,,,,350
U320,בענדער,Bender,Q200639,,,3,settlements,name_exact,name_exact,0.95,622,Bender (Moldova),בנדרי (מולדובה),,
U321,בערן,Bern,Q70,,,3,settlements,name_exact,wikidata,0.99,686,Bern (Switzerland),ברן (שווייץ),,
U322,בריסל,,,,,3,settlements,name_exact,name_exact,0.95,575,Brussels (Belgium),בריסל (בלגיה),,
U323,גאַליציע און עסטרייך,,,,,3,venues,no_match,,0.0,,,,,
U324,גאָלאַץ,,,,,3,settlements,name_exact,name_exact,0.95,9622,Galați (Romania : Județ),גאלאץ (רומניה : מחוז),,
U325,גרויסן טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U326,גרויסעס טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U327,דזשעלנע גאַס,,,,,3,addresses,no_match,,0.0,,,,,
U328,דניעפּראָפּיעטראָווסק,Dnipro,Q43295,,,3,settlements,name_exact,wikidata,0.99,14589,Villeneuve-d'Ascq (France),וילנב ד'אסק (צרפת),,
U329,דרום-רוסלאַנד,,,,,3,country;province,no_match,,0.0,,,,,
U330,האַוואַנאַ,Havana,Q1563,,,3,settlements,name_exact,wikidata,0.99,7527,Havana (Cuba),הוואנה (קובה),,
U331,האַמבורג,Hamburg,Q1055,,,3,settlements,name_exact,wikidata,0.99,994,Hamburg (Germany),המבורג (גרמניה),,
U332,האָפּקינסאָן,,,,,3,venues,no_match,,0.0,,,,,
U333,האָפּקינסאָן טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U334,האָפּקינסאָן טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U335,הינטער מאָסקווע,,,,,3,place;province,no_match,,0.0,,,,,
U336,וואַרשא,Warsaw,Q270,,,3,settlements,name_exact,wikidata,0.99,953,Warsaw (Poland),ורשה (פולין),,
U337,וואָלינער גובערניע,,,,,3,province,no_match,,0.0,,,,,
U338,וויטעבּסק,,,,,3,settlements,name_exact,name_exact,0.95,942,Vitsebsk (Belarus),ויטבסק (בלארוס),,
U339,ווילשייער איבעל טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U340,ווינדזאָר-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U341,וולאַצלאַוועק,Włocławek,Q146521,,,3,settlements,name_exact,name_exact,0.95,15730,Włocławek (Poland),ולוצלאווק (פולין),,
U342,זשאָרדען ד'היווער,,,,,3,venues,no_match,,0.0,,,,,
U343,זשיגניצאַ,,,,,3,venues,no_match,,0.0,,,,,
U344,זשיגניצע,,,,,3,venues,no_match,,0.0,,,,,
U345,טאַראַנטאָ,,,,,3,settlements,name_exact,name_exact,0.95,753,Toronto (Ont.),טורונטו (אונטריו),,
U346,טאַרנאָוו,Tarnów,Q102317,,,3,settlements,name_exact,wikidata,0.99,398,Kielce (Poland),קילץ (פולין),,
U347,טאָמאַשאָוו,,,,,3,settlements,name_exact,name_exact,0.95,687,Tomaszów Lubelski (Poland),טומשוב לובלסקי (פולין),,
U348,טאָשקענט,,,,,3,settlements,no_match,,0.0,,,,,
U349,טורן-האָל,,,,,3,venues,no_match,,0.0,,,,,
U350,טיפליס,Tbilisi,Q994,,,3,settlements,name_exact,wikidata,0.99,806,Tʻbilisi (Georgia),טביליסי (גאורגיה),,
U351,טעמפּל,,,,,3,venues,fuzzy,fuzzy,1.0,,,,,83977|81134
U352,טשעלסי,Chelsea,Q3245,,,3,settlements,name_exact,name_exact,0.95,7129,"Chelsea (London, England)","צ'לסי (לונדון, אנגליה)",,
U353,יאַס,,,,,3,settlements,name_exact,name_exact,0.95,669,Iași (Romania),יאסי (רומניה),,
U354,יאָהאַנעסבורג,,,,,3,settlements,name_exact,name_exact,0.95,813,Johannesburg (South Africa),יוהנסבורג (דרום אפריקה),,
U355,יאָס',Iași,Q46852,,,3,settlements,name_exact,wikidata,0.99,669,Iași (Romania),יאסי (רומניה),,
U356,יו. עס. איי.,,,,,3,countries,no_match,,0.0,,,,,
U357,יונײַטעד סטייטס,,,,,3,countries,no_match,,0.0,,,,,
U358,יידישן מלוכה-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U359,ייוואָ,,,,,3,venues,fuzzy,fuzzy,0.6,,,,,71419
U360,כאָסטאָן,Boston,Q100,,,3,settlements,name_exact,wikidata,0.99,516,Boston (Mass.),בוסטון (מסצ'וסטס),,
U361,כאָר,,,,,3,settlements;venues,no_match,,0.0,,,,,
U362,כאָר-שול,,,,,3,venues,no_match,,0.0,,,,,
U363,לאדזש,,,,,3,settlements,name_exact,name_exact,0.95,179,Łódź (Poland),לודז' (פולין),,
U364,לויוויטש,Łowicz,Q372680,,,3,settlements,name_exact,name_exact,0.95,13898,Łowicz (Poland),לוביץ' (פולין),,
U365,ליבערטי טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U366,לידע,Lida,Q188317,,,3,settlements,name_exact,name_exact,0.95,130,Lida (Belarus),לידה (בלארוס),,
U367,ליריק,,,,,3,venues,no_match,,0.0,,,,,
U368,מאַנטשעסטער,,,,,3,settlements,name_exact,name_exact,0.95,245,Manchester (England),מנצ'סטר (אנגליה),,
U369,מאַריענבאַד,Mariánské Lázně,Q183689,,,3,settlements,name_exact,name_exact,0.95,9969,Mariánské Lázně (Czech Republic),מריינסקה לאזנה (צ'כיה),,
U370,מאָהיל. גוב.,,,,,3,province,no_match,,0.0,,,,,
U371,מאָהילעווער גובערניע,,,,,3,province,no_match,,0.0,,,,,
U372,מוראַנאָווער טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U373,מיטלאַזיע,,,,,3,place;settlements,no_match,,0.0,,,,,
U374,מינכן,Munich,Q1726,,,3,settlements,name_exact,wikidata,0.99,234,Munich (Germany),מינכן (גרמניה),,
U375,מלאַווע,Mława,Q572394,,,3,settlements,fuzzy,fuzzy,1.0,,,,,241|8465|3849
U376,מלוכה-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U377,מעטראָפּאָליטאָן-אָפּערע,,,,,3,venues,no_match,,0.0,,,,,
U378,מעטראָפּאָליטאָן-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U379,מערב-דייטשלאַנד,,,,,3,countries;venues,no_match,,0.0,,,,,
U380,נאָוואָליפּיע 72,,,,,3,addresses;place,no_match,,0.0,,,,,
U381,נאָוואָשטשי-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U382,ניו-יאָרק,,,,,3,settlements,name_exact,name_exact,0.95,32,New York (N.Y.),ניו יורק (נ.י.),,
U383,ניוּ-יאָרק,,,,,3,settlements,name_exact,name_exact,0.95,32,New York (N.Y.),ניו יורק (נ.י.),,
U384,סאַנדאמיר,Sandomierz,Q486948,,,3,settlements,name_exact,name_exact,0.95,10034,Sandomierz (Poland),סנדומיז' (פולין),,
U385,סאָוויעטרוסלאַנד,,,,,3,countries;venues,no_match,,0.0,,,,,
U386,סאָפאָלק סטריט,,,,,3,addresses,no_match,,0.0,,,,,
U387,סווואָלקער געגנט,,,,,3,province,no_match,,0.0,,,,,
U388,סטאָניסלאָוואָוו,,,,,3,country;settlements,name_exact,name_exact,0.95,526,Stanislav (Ukraine),סטניסלב (אוקראינה),,
U389,סינאַגאָגע,,,,,3,venues,no_match,,0.0,,,,,
U390,סעקאַנד עוועניו-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U391,סעקאָנד עוועניו טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U392,סקאַלאַ,,,,,3,venues,name_exact,name_exact,0.95,8001,Skala-Podilʹsʹka (Ukraine),סקאלה-פודילסקה (אוקראינה),,
U393,סקאָלאָ-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U394,עליזעאום-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U395,עמפּייר-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U396,עסטאָניע,,,,,3,province,no_match,,0.0,,,,,
U397,עסטלאַנד,,,,,3,countries;place,fuzzy,fuzzy,1.0,,,,,13665|12421|18239|12863
U398,פּאָדאָל,,,,,3,province,fuzzy,fuzzy,1.0,,,,,2226|86045|22224|1652
U399,פּאָדאָל. גוב.,,,,,3,province,no_match,,0.0,,,,,
U400,פּאָדאָליער גוב.,,,,,3,province,no_match,,0.0,,,,,
U401,פּאָדאָליער געגנט,,,,,3,province,no_match,,0.0,,,,,
U402,פּאָדאָלער גוב.,,,,,3,province,no_match,,0.0,,,,,
U403,פּאָלאָצק,,,,,3,settlements,fuzzy,fuzzy,1.0,,,,,413|17006
U404,פּאָלטאָוואַ,Poltava,Q125286,,,3,settlements,name_exact,name_exact,0.95,511,Poltava (Ukraine),פולטבה (אוקראינה),,
U405,פּאָלטאָוואָ,Poltava,Q125286,,,3,settlements,name_exact,name_exact,0.95,511,Poltava (Ukraine),פולטבה (אוקראינה),,
U406,פּויליש ליטע,,,,,3,province,no_match,,0.0,,,,,
U407,פּיפּלס טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U408,פּלאָצק,,,,,3,settlements,name_exact,name_exact,0.95,413,Płock (Poland),פלוצק (פולין),,
U409,פּלאָצקער גוב.,,,,,3,province,no_match,,0.0,,,,,
U410,פֿראַנקרייך,,,,,3,countries,no_match,,0.0,,,,,
U411,פינסקער געגנט,,,,,3,province,no_match,,0.0,,,,,
U412,קאַאייראָ,Cairo,Q85,,,3,settlements,name_exact,wikidata,0.99,665,Cairo (Egypt),קהיר (מצרים),,
U413,קאַאיראָ,Cairo,Q85,,,3,province;settlements,name_exact,wikidata,0.99,665,Cairo (Egypt),קהיר (מצרים),,
U414,קאַלישער גוב.,,,,,3,province,no_match,,0.0,,,,,
U415,קאַראָווע גאַס,,,,,3,addresses,no_match,,0.0,,,,,
U416,קאָנאָדע,,,,,3,countries,fuzzy,fuzzy,1.0,,,,,9228|13367|6476|17105|82156
U417,קאנאַדע,,,,,3,countries,fuzzy,fuzzy,1.0,,,,,9228|13367|6476|17105|82156
U418,קהלה,,,,,3,venues,name_exact,name_exact,0.95,18682,Kahla (Germany),קהלה (גרמניה),,
U419,קולטור-ליגע,,,,,3,venues,no_match,,0.0,,,,,
U420,קונסט-ווינקל,,,,,3,venues,no_match,,0.0,,,,,
U421,קיעווער,,,,,3,settlements;venues,fuzzy,fuzzy,0.6,,,,,958
U422,קיעווער געגנט,,,,,3,province;venues,no_match,,0.0,,,,,
U423,קליוולענד,Cleveland,Q5083,,,3,settlements,name_exact,wikidata,0.99,7721,Seattle (Wash.),סיאטל (ושינגטון),,
U424,קרולעווסקאַ גאַס,,,,,3,addresses,fuzzy,fuzzy,0.667,,,,,21183
U425,ראָיאַל-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U426,ראָלאַנד טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U427,ראָסטאָוו,Rostov-on-Don,Q34125,,,3,settlements,name_exact,name_exact,0.95,9052,Rostov-na-Donu (Russia),רוסטוב על הדון,,
U428,רוסלאַנד און בעסאַראַביע,,,,,3,settlements,no_match,,0.0,,,,,
U429,רעאַל-שול,,,,,3,venues,no_match,,0.0,,,,,
U430,שול,,,,,3,venues,name_exact,name_exact,0.95,22784,Siauliai (Lithuania : Ghetto),שול (ליטא : גיטו),,
U431,שיקאַגער,,,,,3,settlements,fuzzy,fuzzy,0.8,,,,,282
U432,שעדלעצער גוב.,,,,,3,province,no_match,,0.0,,,,,
U433,שעדלעצער געגנט,,,,,3,province,no_match,,0.0,,,,,
U434,פֿאַראייניקטע שטאָטן,,,,,3,countries;venues,no_match,,0.0,,,,,
U435,פֿאָלקס-טעאַטער,,,,,3,venues,no_match,,0.0,,,,,
U436,Detroit,,,,,2,venues,name_exact,name_exact,0.95,903,Detroit (Mich.),דטרויט (מישיגן),,
U437,Second Avenue,,,,,2,addresses,fuzzy,fuzzy,1.0,,,,,83784
U438,"א""י",,,,,2,countries;venues,no_match,,0.0,,,,,
U439,אַטלאַנטאָ,Atlanta,Q23556,,,2,settlements,name_exact,wikidata,0.99,711,Atlanta (Ga.),אטלנטה (ג'ורג'יה),,
U440,אַמסטערדאָם,Amsterdam,Q727,,,2,settlements,name_exact,wikidata,0.99,550,Amsterdam (Netherlands),אמסטרדם (הולנד),,
U441,אַמפיאָן-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U442,אַנטווערפּן,Antwerp,Q12892,,,2,settlements,name_exact,wikidata,0.99,643,Antwerp (Belgium),אנטורפן (בלגיה),,
U443,אַנטווערפּען,Antwerp,Q12892,,,2,settlements,name_exact,wikidata,0.99,643,Antwerp (Belgium),אנטורפן (בלגיה),,
U444,אַרבעטער-היים,,,,,2,venues,no_match,,0.0,,,,,
U445,אַרטיסטן-קיך,,,,,2,venues,no_match,,0.0,,,,,
U446,אַרטיסטן-פֿאַריין,,,,,2,venues,no_match,,0.0,,,,,
U447,אַרטש סטריט,,,,,2,venues,no_match,,0.0,,,,,
U448,אַרטש-סטריט-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U449,אָבאָזשנע גאַס,,,,,2,addresses,no_match,,0.0,,,,,
U450,אָדעאָן,,,,,2,venues,no_match,,0.0,,,,,
U451,אָדעסע,Odesa,Q1874,,,2,settlements,name_exact,wikidata,0.99,740,Odesa (Ukraine),אודסה (אוקראינה),,
U452,אָדעסער פילהאַרמאָניע,,,,,2,venues,no_match,,0.0,,,,,
U453,אָטלאַנטיק-גאָרדען,,,,,2,venues,no_match,,0.0,,,,,
U454,אָמפיאָן-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U455,אָרטיקן יידישן טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U456,אָרטש סטריט טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U457,אָרטש סטריט-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U458,אָרטש סטריט-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U459,אָרטש-סטריט,,,,,2,addresses,no_match,,0.0,,,,,
U460,אָרטש-סטריט-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U461,אָרטש-סטריט-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U462,אָריענטאָל-טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U463,אויסטראָליע,,,,,2,countries,fuzzy,fuzzy,0.667,,,,,4929|6306|8607|4342|5919
U464,אוירווינג פּלייס,,,,,2,addresses,no_match,,0.0,,,,,
U465,אוירווינג פלייס,,,,,2,venues,no_match,,0.0,,,,,
U466,אונזער טעאַטער,,,,,2,venues,no_match,,0.0,,,,,
U467,אוקראָינע,,,,,2,countries,fuzzy,fuzzy,0.714,,,,,9105|17492|2324|5826
U468,איזמאַאיל,Izmail,Q200687,,,2,settlements,name_exact,name_exact,0.95,15491,Izmaïl (Ukraine),איזמאיל (אוקראינה),,
